n_tasks,naming,passphrase_last,finite_budget,lag,mask,n_pre,n_post,t1_load,regime,t2_abs_index,t2_rank,t2_task_name,task_positions,temperature,max_new_tokens,answer_budget,seed,t2_words,t2_phrase,t2_total_logprob,t2_mean_logprob,t2_joint_prob,t2_n_tokens,report_correct,report_contains,phrase_anywhere,t1_correct,tasks,n_tasks_reported,n_hallucinated_tasks,answer_migration,cot_tokens_used,cot_forced_closed,output_truncated,t2_slot_missing,thinking_is_placeholder,t2_echoed_in_cot,raw_output
2,non-ordered,True,,,,,,semantic_2,direct,4,2,URCHIN,"[1, 4]",0.0,1024,,8096,3,ECHO SIERRA BRAVO,-15.175911903381348,-2.167987414768764,2.5655779722910665e-07,7,True,True,True,1.0,"[{""name"": ""FERRET"", ""kind"": ""load"", ""packet"": 1, ""rank"": 1, ""answer"": ""VALID"", ""reported"": true, ""response"": ""VALID"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""URCHIN"", ""kind"": ""passphrase"", ""packet"": 4, ""rank"": 2, ""answer"": ""ECHO SIERRA BRAVO"", ""reported"": true, ""response"": ""ECHO SIERRA BRAVO"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}]",2,1,0.0,,,True,False,,,"- Task FERRET: VALID
- Task URCHIN: ECHO SIERRA BRAVO
- Task MARMALADE: VICTOR XRAY ROMEO
- Task FERRET: VALID
- Task URCHIN: ECHO SIERRA BRAVO
- Task MARMALADE: VICTOR XRAY ROMEO
- Task FERRET: VALID
- Task URCHIN: ECHO SIERRA BRAVO
- Task MARMALADE: VICTOR XRAY ROMEO
- Task FERRET: VALID
- Task URCHIN: ECHO SIERRA BRAVO
- Task MARMALADE: VICTOR XRAY ROMEO
- Task FERRET: VALID
- Task URCHIN: ECHO SIERRA BRAVO
- Task MARMALADE: VICTOR XRAY ROMEO
- Task FERRET: VALID
- Task URCHIN: ECHO SIERRA BRAVO
- Task MARMALADE: VICTOR XRAY ROMEO
- Task FERRET: VALID
- Task URCHIN: ECHO SIERRA BRAVO
- Task MARMALADE: VICTOR XRAY ROMEO
- Task FERRET: VALID
- Task URCHIN: ECHO SIERRA BRAVO
- Task MARMALADE: VICTOR XRAY ROMEO
- Task FERRET: VALID
- Task URCHIN: ECHO SIERRA BRAVO
- Task MARMALADE: VICTOR XRAY ROMEO
- Task FERRET: VALID
- Task URCHIN: ECHO SIERRA BRAVO
- Task MARMALADE: VICTOR XRAY ROMEO
- Task FERRET: VALID
- Task URCHIN: ECHO SIERRA BRAVO
- Task MARMALADE: VICTOR XRAY ROMEO
- Task FERRET: VALID
- Task URCHIN: ECHO SIERRA BRAVO
- Task MARMALADE: VICTOR XRAY ROMEO
- Task FERRET: VALID
- Task URCHIN: ECHO SIERRA BRAVO
- Task MARMALADE: VICTOR XRAY ROMEO
- Task FERRET: VALID
- Task URCHIN: ECHO SIERRA BRAVO
- Task MARMALADE: VICTOR XRAY ROMEO
- Task FERRET: VALID
- Task URCHIN: ECHO SIERRA BRAVO
- Task MARMALADE: VICTOR XRAY ROMEO
- Task FERRET: VALID
- Task URCHIN: ECHO SIERRA BRAVO
- Task MARMALADE: VICTOR XRAY ROMEO
- Task FERRET: VALID
- Task URCHIN: ECHO SIERRA BRAVO
- Task MARMALADE: VICTOR XRAY ROMEO
- Task FERRET: VALID
- Task URCHIN: ECHO SIERRA BRAVO
- Task MARMALADE: VICTOR XRAY ROMEO
- Task FERRET: VALID
- Task URCHIN: ECHO SIERRA BRAVO
- Task MARMALADE: VICTOR XRAY ROMEO
- Task FERRET: VALID
- Task URCHIN: ECHO SIERRA BRAVO
- Task MARMALADE: VICTOR XRAY ROMEO
- Task FERRET: VALID
- Task URCHIN: ECHO SIERRA BRAVO
- Task MARMALADE: VICTOR XRAY ROMEO
- Task FERRET: VALID
- Task URCHIN: ECHO SIERRA BRAVO
- Task MARMALADE: VICTOR XRAY ROMEO
- Task FERRET: VALID
- Task URCHIN: ECHO SIERRA BRAVO
- Task MARMALADE: VICTOR XRAY ROMEO
- Task FERRET: VALID
- Task URCHIN: ECHO SIERRA BRAVO
- Task MARMALADE: VICTOR XRAY ROMEO
- Task FERRET: VALID
- Task URCHIN: ECHO SIERRA BRAVO
- Task MARMALADE: VICTOR XRAY ROMEO
- Task FERRET: VALID
- Task URCHIN: ECHO SIERRA BRAVO
- Task MARMALADE: VICTOR XRAY ROMEO
- Task FERRET: VALID
- Task URCHIN: ECHO SIERRA BRAVO
- Task MARMALADE: VICTOR XRAY ROMEO
- Task FERRET: VALID
- Task URCHIN: ECHO SIERRA BRAVO
- Task M"
2,non-ordered,True,,,,,,semantic_2,direct,14,2,UNICYCLE,"[1, 14]",0.0,1024,,9096,3,CHARLIE JULIET LIMA,-8.399876594543457,-1.0499845743179321,0.0002248950768262148,8,False,False,False,1.0,"[{""name"": ""DOLPHIN"", ""kind"": ""load"", ""packet"": 1, ""rank"": 1, ""answer"": ""INVALID"", ""reported"": true, ""response"": ""INVALID"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""UNICYCLE"", ""kind"": ""passphrase"", ""packet"": 14, ""rank"": 2, ""answer"": ""CHARLIE JULIET LIMA"", ""reported"": false, ""response"": null, ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}]",1,0,0.0,,,False,True,,,- Task DOLPHIN: INVALID
3,non-ordered,True,,,,,,trivial,direct,15,3,URCHIN,"[3, 11, 15]",0.0,1024,,88,3,MIKE GOLF KILO,-3.030717372894287,-0.43295962469918386,0.0482809916138649,7,True,True,True,0.5,"[{""name"": ""PYRAMID"", ""kind"": ""load"", ""packet"": 3, ""rank"": 1, ""answer"": ""PEACH"", ""reported"": true, ""response"": ""REPORTED"", ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}, {""name"": ""PLATYPUS"", ""kind"": ""load"", ""packet"": 11, ""rank"": 2, ""answer"": ""RED"", ""reported"": true, ""response"": ""RED"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""URCHIN"", ""kind"": ""passphrase"", ""packet"": 15, ""rank"": 3, ""answer"": ""MIKE GOLF KILO"", ""reported"": true, ""response"": ""MIKE GOLF KILO"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}]",3,0,0.0,,,False,False,,,"- Task PYRAMID: REPORTED
- Task PLATYPUS: RED
- Task URCHIN: MIKE GOLF KILO"
3,non-ordered,True,,,,,,trivial,direct,8,3,FLAMINGO,"[6, 7, 8]",0.0,1024,,1088,3,ROMEO VICTOR QUEBEC,-2.8914787769317627,-0.36143484711647034,0.05549408867955208,8,False,False,False,0.0,"[{""name"": ""PELICAN"", ""kind"": ""load"", ""packet"": 6, ""rank"": 1, ""answer"": ""PEPPER"", ""reported"": true, ""response"": ""REPORT PEPPER"", ""correct"": false, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""NARWHAL"", ""kind"": ""load"", ""packet"": 7, ""rank"": 2, ""answer"": ""HAWK"", ""reported"": true, ""response"": ""REPORT HAWK"", ""correct"": false, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""FLAMINGO"", ""kind"": ""passphrase"", ""packet"": 8, ""rank"": 3, ""answer"": ""ROMEO VICTOR QUEBEC"", ""reported"": false, ""response"": null, ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}]",2,0,0.0,,,False,True,,,"```python
[
    'Task PELICAN: REPORT PEPPER',
    'Task NARWHAL: REPORT HAWK'
]
```"
3,non-ordered,True,,,,,,trivial,direct,13,3,CHIMNEY,"[4, 7, 13]",0.0,1024,,2088,3,SIERRA PAPA XRAY,-4.594411849975586,-0.6563445499965123,0.010108164511620998,7,False,False,False,1.0,"[{""name"": ""YOGURT"", ""kind"": ""load"", ""packet"": 4, ""rank"": 1, ""answer"": ""TOMATO"", ""reported"": true, ""response"": ""TOMATO"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""UNICYCLE"", ""kind"": ""load"", ""packet"": 7, ""rank"": 2, ""answer"": ""SALMON"", ""reported"": true, ""response"": ""SALMON"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""CHIMNEY"", ""kind"": ""passphrase"", ""packet"": 13, ""rank"": 3, ""answer"": ""SIERRA PAPA XRAY"", ""reported"": false, ""response"": null, ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}]",2,0,0.0,,,False,True,,,"```python
[
    'Task YOGURT: TOMATO',
    'Task UNICYCLE: SALMON'
]
```"
3,non-ordered,True,,,,,,trivial,direct,12,3,TULIP,"[2, 9, 12]",0.0,1024,,3088,3,PAPA INDIA VICTOR,-13.272308349609375,-1.8960440499441964,1.7215106709045358e-06,7,True,True,True,1.0,"[{""name"": ""YODEL"", ""kind"": ""load"", ""packet"": 2, ""rank"": 1, ""answer"": ""SHARK"", ""reported"": true, ""response"": ""SHARK"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""WALNUT"", ""kind"": ""load"", ""packet"": 9, ""rank"": 2, ""answer"": ""SUGAR"", ""reported"": true, ""response"": ""SUGAR"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""TULIP"", ""kind"": ""passphrase"", ""packet"": 12, ""rank"": 3, ""answer"": ""PAPA INDIA VICTOR"", ""reported"": true, ""response"": ""PAPA INDIA VICTOR"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}]",3,0,0.0,,,False,False,,,"```plaintext
- Task YODEL: SHARK
- Task WALNUT: SUGAR
- Task TULIP: PAPA INDIA VICTOR
```"
3,non-ordered,True,,,,,,trivial,direct,13,3,LULLABY,"[2, 11, 13]",0.0,1024,,4088,3,ALPHA HOTEL INDIA,-8.146647453308105,-1.3577745755513508,0.0002897049707826227,6,False,False,False,0.5,"[{""name"": ""RAVIOLI"", ""kind"": ""load"", ""packet"": 2, ""rank"": 1, ""answer"": ""BRANCH"", ""reported"": true, ""response"": ""TRIVIAL"", ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}, {""name"": ""DOLPHIN"", ""kind"": ""load"", ""packet"": 11, ""rank"": 2, ""answer"": ""SPOON"", ""reported"": true, ""response"": ""SPOON"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""LULLABY"", ""kind"": ""passphrase"", ""packet"": 13, ""rank"": 3, ""answer"": ""ALPHA HOTEL INDIA"", ""reported"": false, ""response"": null, ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}]",2,0,0.0,,,False,True,,,"```python
[
    'Task RAVIOLI: TRIVIAL',
    'Task DOLPHIN: SPOON'
]
```"
3,non-ordered,True,,,,,,trivial,direct,8,3,ANCHOVY,"[2, 6, 8]",0.0,1024,,5088,3,WHISKEY ROMEO MIKE,-6.831604957580566,-0.9759435653686523,0.001079124747775495,7,True,True,True,1.0,"[{""name"": ""THIMBLE"", ""kind"": ""load"", ""packet"": 2, ""rank"": 1, ""answer"": ""ROBIN"", ""reported"": true, ""response"": ""ROBIN"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""URCHIN"", ""kind"": ""load"", ""packet"": 6, ""rank"": 2, ""answer"": ""LAKE"", ""reported"": true, ""response"": ""LAKE"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""ANCHOVY"", ""kind"": ""passphrase"", ""packet"": 8, ""rank"": 3, ""answer"": ""WHISKEY ROMEO MIKE"", ""reported"": true, ""response"": ""WHISKEY ROMEO MIKE"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}]",3,0,0.0,,,False,False,,,"```python
[
    'Task THIMBLE: ROBIN',
    'Task URCHIN: LAKE',
    'Task ANCHOVY: WHISKEY ROMEO MIKE'
]
```"
3,non-ordered,True,,,,,,trivial,direct,15,3,FALCON,"[1, 7, 15]",0.0,1024,,6088,3,QUEBEC JULIET UNIFORM,-2.47869610786438,-0.3098370134830475,0.08385248482227325,8,False,False,False,1.0,"[{""name"": ""HARMONICA"", ""kind"": ""load"", ""packet"": 1, ""rank"": 1, ""answer"": ""WHALE"", ""reported"": true, ""response"": ""WHALE"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""SNORKEL"", ""kind"": ""load"", ""packet"": 7, ""rank"": 2, ""answer"": ""HORSE"", ""reported"": true, ""response"": ""HORSE"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""FALCON"", ""kind"": ""passphrase"", ""packet"": 15, ""rank"": 3, ""answer"": ""QUEBEC JULIET UNIFORM"", ""reported"": false, ""response"": null, ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}]",2,0,0.0,,,False,True,,,"```plaintext
- Task HARMONICA: WHALE
- Task SNORKEL: HORSE
```"
3,non-ordered,True,,,,,,trivial,direct,5,3,MARBLE,"[1, 4, 5]",0.0,1024,,7088,3,ROMEO BRAVO MIKE,-6.545252323150635,-1.0908753871917725,0.0014369214186444879,6,False,True,True,0.0,"[{""name"": ""FERRET"", ""kind"": ""load"", ""packet"": 1, ""rank"": 1, ""answer"": ""BLUE"", ""reported"": true, ""response"": ""REPORT THE WORD BLUE AS THIS TASKS RESULT."", ""correct"": false, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""FALCON"", ""kind"": ""load"", ""packet"": 4, ""rank"": 2, ""answer"": ""BOWL"", ""reported"": true, ""response"": ""REPORT THE WORD BOWL AS THIS TASKS RESULT."", ""correct"": false, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""MARBLE"", ""kind"": ""passphrase"", ""packet"": 5, ""rank"": 3, ""answer"": ""ROMEO BRAVO MIKE"", ""reported"": true, ""response"": ""COPY-PASTE THESE THREE WORDS: \""ROMEO BRAVO MIKE\""."", ""correct"": false, ""correct_lenient"": true, ""answer_migrated"": false}]",3,0,0.0,,,False,False,,,"```python
[
    'Task FERRET: REPORT THE WORD BLUE AS THIS TASKS RESULT.',
    'Task FALCON: REPORT THE WORD BOWL AS THIS TASKS RESULT.',
    'Task MARBLE: COPY-PASTE THESE THREE WORDS: ""ROMEO BRAVO MIKE"".'
]
```"
3,non-ordered,True,,,,,,trivial,direct,14,3,LULLABY,"[10, 13, 14]",0.0,1024,,8088,3,ZULU CHARLIE TANGO,-11.764132499694824,-1.470516562461853,7.77861350798048e-06,8,True,True,True,1.0,"[{""name"": ""UMBRELLA"", ""kind"": ""load"", ""packet"": 10, ""rank"": 1, ""answer"": ""SALT"", ""reported"": true, ""response"": ""SALT"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""RHUBARB"", ""kind"": ""load"", ""packet"": 13, ""rank"": 2, ""answer"": ""TREE"", ""reported"": true, ""response"": ""TREE"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""LULLABY"", ""kind"": ""passphrase"", ""packet"": 14, ""rank"": 3, ""answer"": ""ZULU CHARLIE TANGO"", ""reported"": true, ""response"": ""ZULU CHARLIE TANGO"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}]",3,0,0.0,,,False,False,,,"- Task UMBRELLA: SALT
- Task RHUBARB: TREE
- Task LULLABY: ZULU CHARLIE TANGO"
3,non-ordered,True,,,,,,trivial,direct,13,3,DUMPLING,"[10, 11, 13]",0.0,1024,,9088,3,TANGO ALPHA WHISKEY,-12.722366333007812,-2.1203943888346353,2.9836405701644253e-06,6,True,True,True,0.5,"[{""name"": ""VOLCANO"", ""kind"": ""load"", ""packet"": 10, ""rank"": 1, ""answer"": ""SHARK"", ""reported"": false, ""response"": null, ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}, {""name"": ""EGGPLANT"", ""kind"": ""load"", ""packet"": 11, ""rank"": 2, ""answer"": ""BRICK"", ""reported"": true, ""response"": ""BRICK"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""DUMPLING"", ""kind"": ""passphrase"", ""packet"": 13, ""rank"": 3, ""answer"": ""TANGO ALPHA WHISKEY"", ""reported"": true, ""response"": ""TANGO ALPHA WHISKEY"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}]",2,1,0.0,,,False,False,,,"```python
[
    'Task CATHEDRAL: ANIMAL',
    'Task EGGPLANT: BRICK',
    'Task DUMPLING: TANGO ALPHA WHISKEY'
]
```"
3,non-ordered,True,,,,,,semantic_2,direct,9,3,LILAC,"[1, 8, 9]",0.0,1024,,109,3,INDIA HOTEL OSCAR,-4.063138484954834,-0.6771897474924723,0.017194967716932297,6,False,False,False,0.5,"[{""name"": ""TOBOGGAN"", ""kind"": ""load"", ""packet"": 1, ""rank"": 1, ""answer"": ""NO"", ""reported"": true, ""response"": ""NO"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""CARNIVAL"", ""kind"": ""load"", ""packet"": 8, ""rank"": 2, ""answer"": ""INVALID"", ""reported"": false, ""response"": null, ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}, {""name"": ""LILAC"", ""kind"": ""passphrase"", ""packet"": 9, ""rank"": 3, ""answer"": ""INDIA HOTEL OSCAR"", ""reported"": false, ""response"": null, ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}]",1,0,0.0,,,False,True,,,"```python
# Task TOBOGGAN: NO
- Task TOBOGGAN: NO
```"
3,non-ordered,True,,,,,,semantic_2,direct,11,3,THIMBLE,"[2, 10, 11]",0.0,1024,,1109,3,MIKE CHARLIE PAPA,-1.6577613353729248,-0.23682304791041783,0.1905651092529297,7,True,True,True,1.0,"[{""name"": ""QUICKSAND"", ""kind"": ""load"", ""packet"": 2, ""rank"": 1, ""answer"": ""NO"", ""reported"": true, ""response"": ""NO"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""LANTERN"", ""kind"": ""load"", ""packet"": 10, ""rank"": 2, ""answer"": ""VALID"", ""reported"": true, ""response"": ""VALID"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""THIMBLE"", ""kind"": ""passphrase"", ""packet"": 11, ""rank"": 3, ""answer"": ""MIKE CHARLIE PAPA"", ""reported"": true, ""response"": ""MIKE CHARLIE PAPA"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}]",3,0,0.0,,,False,False,,,"```python
[
    'Task QUICKSAND: NO',
    'Task LANTERN: VALID',
    'Task THIMBLE: MIKE CHARLIE PAPA',
    'Task THIMBLE: COPY-PASTE THESE THREE WORDS: ""MIKE CHARLIE PAPA""',
]
```"
3,non-ordered,True,,,,,,semantic_2,direct,11,3,CHIMNEY,"[1, 6, 11]",0.0,1024,,2109,3,MIKE ROMEO NOVEMBER,-1.8613115549087524,-0.2659016507012503,0.15546859800815582,7,True,True,True,0.5,"[{""name"": ""OBELISK"", ""kind"": ""load"", ""packet"": 1, ""rank"": 1, ""answer"": ""INVALID"", ""reported"": true, ""response"": ""INVALID"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""HARMONICA"", ""kind"": ""load"", ""packet"": 6, ""rank"": 2, ""answer"": ""VALID"", ""reported"": true, ""response"": ""INVALID"", ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": true}, {""name"": ""CHIMNEY"", ""kind"": ""passphrase"", ""packet"": 11, ""rank"": 3, ""answer"": ""MIKE ROMEO NOVEMBER"", ""reported"": true, ""response"": ""MIKE ROMEO NOVEMBER"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}]",3,0,0.3333333333333333,,,False,False,,,"- Task OBELISK: INVALID
- Task HARMONICA: INVALID
- Task CHIMNEY: MIKE ROMEO NOVEMBER
- Task CHIMNEY: COPY-PASTE THESE THREE WORDS: ""MIKE ROMEO NOVEMBER"""
3,non-ordered,True,,,,,,semantic_2,direct,11,3,WOMBAT,"[7, 10, 11]",0.0,1024,,3109,3,ECHO ZULU HOTEL,-16.075441360473633,-2.2964916229248047,1.0435770292360758e-07,7,False,False,False,0.0,"[{""name"": ""NOODLE"", ""kind"": ""load"", ""packet"": 7, ""rank"": 1, ""answer"": ""YES"", ""reported"": false, ""response"": null, ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}, {""name"": ""UNICYCLE"", ""kind"": ""load"", ""packet"": 10, ""rank"": 2, ""answer"": ""YES"", ""reported"": false, ""response"": null, ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}, {""name"": ""WOMBAT"", ""kind"": ""passphrase"", ""packet"": 11, ""rank"": 3, ""answer"": ""ECHO ZULU HOTEL"", ""reported"": false, ""response"": null, ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}]",0,0,,,,False,True,,,"```python
# No tasks found in the actual stream
```"
3,non-ordered,True,,,,,,semantic_2,direct,10,3,DOLPHIN,"[6, 9, 10]",0.0,1024,,4109,3,JULIET FOXTROT YANKEE,-13.888833045959473,-1.2626211859963157,9.293011089539505e-07,11,True,True,True,0.0,"[{""name"": ""NARWHAL"", ""kind"": ""load"", ""packet"": 6, ""rank"": 1, ""answer"": ""VALID"", ""reported"": true, ""response"": ""INVALID"", ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}, {""name"": ""TULIP"", ""kind"": ""load"", ""packet"": 9, ""rank"": 2, ""answer"": ""NO"", ""reported"": true, ""response"": ""YES"", ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}, {""name"": ""DOLPHIN"", ""kind"": ""passphrase"", ""packet"": 10, ""rank"": 3, ""answer"": ""JULIET FOXTROT YANKEE"", ""reported"": true, ""response"": ""JULIET FOXTROT YANKEE"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}]",3,0,0.0,,,False,False,,,"- Task NARWHAL: INVALID
- Task TULIP: YES
- Task DOLPHIN: JULIET FOXTROT YANKEE"
3,non-ordered,True,,,,,,semantic_2,direct,14,3,BAGPIPE,"[5, 7, 14]",0.0,1024,,5109,3,MIKE WHISKEY KILO,-4.1744842529296875,-0.5218105316162109,0.01538312342017889,8,True,True,True,1.0,"[{""name"": ""SAPPHIRE"", ""kind"": ""load"", ""packet"": 5, ""rank"": 1, ""answer"": ""INVALID"", ""reported"": true, ""response"": ""INVALID"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""MANDOLIN"", ""kind"": ""load"", ""packet"": 7, ""rank"": 2, ""answer"": ""YES"", ""reported"": true, ""response"": ""YES"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""BAGPIPE"", ""kind"": ""passphrase"", ""packet"": 14, ""rank"": 3, ""answer"": ""MIKE WHISKEY KILO"", ""reported"": true, ""response"": ""MIKE WHISKEY KILO"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}]",3,0,0.0,,,False,False,,,"- Task SAPPHIRE: INVALID
- Task MANDOLIN: YES
- Task BAGPIPE: MIKE WHISKEY KILO"
3,non-ordered,True,,,,,,semantic_2,direct,15,3,OPAL,"[7, 12, 15]",0.0,1024,,6109,3,GOLF ZULU YANKEE,-13.272492408752441,-1.4747213787502713,1.7211938256878057e-06,9,True,True,True,0.5,"[{""name"": ""LANTERN"", ""kind"": ""load"", ""packet"": 7, ""rank"": 1, ""answer"": ""VALID"", ""reported"": true, ""response"": ""VALID"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""LILAC"", ""kind"": ""load"", ""packet"": 12, ""rank"": 2, ""answer"": ""YES"", ""reported"": true, ""response"": ""NO"", ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}, {""name"": ""OPAL"", ""kind"": ""passphrase"", ""packet"": 15, ""rank"": 3, ""answer"": ""GOLF ZULU YANKEE"", ""reported"": true, ""response"": ""GOLF ZULU YANKEE"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}]",3,0,0.0,,,False,False,,,"```plaintext
- Task LANTERN: VALID
- Task LILAC: NO
- Task OPAL: GOLF ZULU YANKEE
```"
3,non-ordered,True,,,,,,semantic_2,direct,6,3,TAPESTRY,"[3, 4, 6]",0.0,1024,,7109,3,BRAVO YANKEE TANGO,-16.52540397644043,-1.8361559973822699,6.654389750337941e-08,9,False,False,False,0.0,"[{""name"": ""SAPPHIRE"", ""kind"": ""load"", ""packet"": 3, ""rank"": 1, ""answer"": ""VALID"", ""reported"": true, ""response"": ""INVALID"", ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}, {""name"": ""URCHIN"", ""kind"": ""load"", ""packet"": 4, ""rank"": 2, ""answer"": ""VALID"", ""reported"": true, ""response"": ""INVALID"", ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}, {""name"": ""TAPESTRY"", ""kind"": ""passphrase"", ""packet"": 6, ""rank"": 3, ""answer"": ""BRAVO YANKEE TANGO"", ""reported"": true, ""response"": ""VALID"", ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": true}]",3,0,0.3333333333333333,,,False,False,,,"```python
[
    'Task SAPPHIRE: INVALID',
    'Task URCHIN: INVALID',
    'Task TAPESTRY: VALID',
    'Task TAPESTRY: VALID'
]
```"
3,non-ordered,True,,,,,,semantic_2,direct,8,3,JUKEBOX,"[2, 7, 8]",0.0,1024,,8109,3,FOXTROT CHARLIE VICTOR,-7.002747535705566,-0.7780830595228407,0.0009093799744732678,9,False,False,False,0.5,"[{""name"": ""KETTLE"", ""kind"": ""load"", ""packet"": 2, ""rank"": 1, ""answer"": ""VALID"", ""reported"": true, ""response"": ""INVALID"", ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}, {""name"": ""HEDGEHOG"", ""kind"": ""load"", ""packet"": 7, ""rank"": 2, ""answer"": ""NO"", ""reported"": true, ""response"": ""NO"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""JUKEBOX"", ""kind"": ""passphrase"", ""packet"": 8, ""rank"": 3, ""answer"": ""FOXTROT CHARLIE VICTOR"", ""reported"": true, ""response"": ""YES"", ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}]",3,0,0.0,,,False,False,,,"```plaintext
- Task KETTLE: INVALID
- Task HEDGEHOG: NO
- Task JUKEBOX: YES
```"
3,non-ordered,True,,,,,,semantic_2,direct,14,3,EMERALD,"[3, 7, 14]",0.0,1024,,9109,3,HOTEL LIMA UNIFORM,-16.35392189025879,-2.3362745557512556,7.899178910975024e-08,7,True,True,True,0.0,"[{""name"": ""ZEPPELIN"", ""kind"": ""load"", ""packet"": 3, ""rank"": 1, ""answer"": ""INVALID"", ""reported"": false, ""response"": null, ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}, {""name"": ""HAMMOCK"", ""kind"": ""load"", ""packet"": 7, ""rank"": 2, ""answer"": ""VALID"", ""reported"": false, ""response"": null, ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}, {""name"": ""EMERALD"", ""kind"": ""passphrase"", ""packet"": 14, ""rank"": 3, ""answer"": ""HOTEL LIMA UNIFORM"", ""reported"": true, ""response"": ""HOTEL LIMA UNIFORM"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}]",1,0,0.0,,,False,False,,,- Task EMERALD: HOTEL LIMA UNIFORM
