model,n_tasks,naming,t1_load,regime,passphrase_last,base_temp,probe_k,seed,t2_phrase,t2_task_name,t2_rank,t2_abs_index,cot_len_chars,base_output_truncated,has_fork_point,realized_report_contains,realized_t2_in_cot,t1_correct,report_s,report_k,report_degenerate,access_s,access_k,access_degenerate
mistral:7b,5,non-ordered,semantic_2,cot,True,1.0,20,27135,WHISKEY ECHO FOXTROT,CACTUS,5,14,1097,0,1,0,0,0.75,0,20,0,,,
mistral:7b,5,non-ordered,semantic_2,direct,True,1.0,20,27135,WHISKEY ECHO FOXTROT,CACTUS,5,14,140,0,1,1,,0.0,20,20,0,,,
mistral:7b,5,non-ordered,semantic_4,cot,True,1.0,20,27135,WHISKEY ECHO FOXTROT,CACTUS,5,14,1584,0,1,1,1,0.5,9,20,0,,,
mistral:7b,5,non-ordered,semantic_4,direct,True,1.0,20,27135,WHISKEY ECHO FOXTROT,CACTUS,5,14,137,0,1,1,,0.25,20,20,0,,,
mistral:7b,5,non-ordered,trivial,cot,True,1.0,20,28114,DELTA MIKE JULIET,EMERALD,5,14,588,0,1,1,1,1.0,11,20,0,,,
mistral:7b,5,non-ordered,trivial,direct,True,1.0,20,28114,DELTA MIKE JULIET,EMERALD,5,14,139,0,1,1,,1.0,20,20,0,,,
mistral:7b,5,non-ordered,semantic_2,cot,True,1.0,20,28135,TANGO FOXTROT ROMEO,EGGPLANT,5,14,1555,0,1,1,1,0.5,11,20,0,,,
mistral:7b,5,non-ordered,semantic_2,direct,True,1.0,20,28135,TANGO FOXTROT ROMEO,EGGPLANT,5,14,144,0,1,1,,0.5,20,20,0,,,
mistral:7b,5,non-ordered,semantic_4,cot,True,1.0,20,28135,TANGO FOXTROT ROMEO,EGGPLANT,5,14,1790,0,1,0,1,0.25,0,20,0,,,
mistral:7b,5,non-ordered,semantic_4,direct,True,1.0,20,28135,TANGO FOXTROT ROMEO,EGGPLANT,5,14,149,0,1,1,,0.25,19,20,0,,,
mistral:7b,5,non-ordered,trivial,cot,True,1.0,20,29114,BRAVO HOTEL JULIET,IGLOO,5,14,471,0,1,1,1,0.75,13,20,0,,,
mistral:7b,5,non-ordered,trivial,direct,True,1.0,20,29114,BRAVO HOTEL JULIET,IGLOO,5,14,140,0,1,1,,1.0,20,20,0,,,
mistral:7b,5,non-ordered,semantic_2,cot,True,1.0,20,29135,PAPA GOLF CHARLIE,SAXOPHONE,5,15,883,0,1,0,0,0.75,1,20,0,,,
mistral:7b,5,non-ordered,semantic_2,direct,True,1.0,20,29135,PAPA GOLF CHARLIE,SAXOPHONE,5,15,146,0,1,1,,0.75,20,20,0,,,
mistral:7b,5,non-ordered,semantic_4,cot,True,1.0,20,29135,PAPA GOLF CHARLIE,SAXOPHONE,5,15,1992,0,1,1,1,0.75,11,20,0,,,
mistral:7b,5,non-ordered,semantic_4,direct,True,1.0,20,29135,PAPA GOLF CHARLIE,SAXOPHONE,5,15,146,0,1,1,,0.5,19,20,0,,,
mistral:7b,5,non-ordered,trivial,cot,True,1.0,20,30114,LIMA VICTOR UNIFORM,BLIZZARD,5,13,441,0,1,1,1,1.0,15,20,0,,,
mistral:7b,5,non-ordered,trivial,direct,True,1.0,20,30114,LIMA VICTOR UNIFORM,BLIZZARD,5,13,120,0,1,1,,0.75,20,20,0,,,
mistral:7b,5,non-ordered,semantic_2,cot,True,1.0,20,30135,ECHO MIKE UNIFORM,PELICAN,5,13,1111,0,1,1,1,0.75,10,20,0,,,
mistral:7b,5,non-ordered,semantic_2,direct,True,1.0,20,30135,ECHO MIKE UNIFORM,PELICAN,5,13,140,0,1,1,,0.75,19,20,0,,,
mistral:7b,5,non-ordered,semantic_4,cot,True,1.0,20,30135,ECHO MIKE UNIFORM,PELICAN,5,13,1139,0,1,1,1,0.0,16,20,0,,,
mistral:7b,5,non-ordered,semantic_4,direct,True,1.0,20,30135,ECHO MIKE UNIFORM,PELICAN,5,13,137,0,1,1,,0.0,18,20,0,,,
mistral:7b,5,non-ordered,trivial,cot,True,1.0,20,31114,CHARLIE QUEBEC KILO,ICEBERG,5,14,616,0,1,1,1,1.0,15,20,0,,,
mistral:7b,5,non-ordered,trivial,direct,True,1.0,20,31114,CHARLIE QUEBEC KILO,ICEBERG,5,14,143,0,1,1,,1.0,20,20,0,,,
mistral:7b,5,non-ordered,semantic_2,cot,True,1.0,20,31135,XRAY KILO PAPA,XYLOPHONE,5,13,1247,0,1,1,1,1.0,12,20,0,,,
mistral:7b,5,non-ordered,semantic_2,direct,True,1.0,20,31135,XRAY KILO PAPA,XYLOPHONE,5,13,135,0,1,1,,0.5,20,20,0,,,
mistral:7b,5,non-ordered,semantic_4,cot,True,1.0,20,31135,XRAY KILO PAPA,XYLOPHONE,5,13,2264,0,1,1,1,0.25,8,20,0,,,
mistral:7b,5,non-ordered,semantic_4,direct,True,1.0,20,31135,XRAY KILO PAPA,XYLOPHONE,5,13,139,0,1,1,,0.75,19,20,0,,,
mistral:7b,5,non-ordered,trivial,cot,True,1.0,20,32114,TANGO ZULU DELTA,ZEPPELIN,5,15,506,0,1,1,1,0.5,14,20,0,,,
mistral:7b,5,non-ordered,trivial,direct,True,1.0,20,32114,TANGO ZULU DELTA,ZEPPELIN,5,15,139,0,1,1,,1.0,20,20,0,,,
mistral:7b,5,non-ordered,semantic_2,cot,True,1.0,20,32135,ROMEO BRAVO SIERRA,TULIP,5,12,917,0,1,1,1,0.75,15,20,0,,,
mistral:7b,5,non-ordered,semantic_2,direct,True,1.0,20,32135,ROMEO BRAVO SIERRA,TULIP,5,12,138,0,1,1,,0.5,20,20,0,,,
mistral:7b,5,non-ordered,semantic_4,cot,True,1.0,20,32135,ROMEO BRAVO SIERRA,TULIP,5,12,1240,0,1,1,1,0.0,12,20,0,,,
mistral:7b,5,non-ordered,semantic_4,direct,True,1.0,20,32135,ROMEO BRAVO SIERRA,TULIP,5,12,138,0,1,1,,0.5,18,20,0,,,
mistral:7b,5,non-ordered,trivial,cot,True,1.0,20,33114,INDIA OSCAR JULIET,VOLCANO,5,13,484,0,1,1,1,1.0,9,20,0,,,
mistral:7b,5,non-ordered,trivial,direct,True,1.0,20,33114,INDIA OSCAR JULIET,VOLCANO,5,13,138,0,1,1,,1.0,20,20,0,,,
mistral:7b,5,non-ordered,semantic_2,cot,True,1.0,20,33135,TANGO YANKEE NOVEMBER,QUIVER,5,12,2002,0,1,1,1,1.0,15,20,0,,,
mistral:7b,5,non-ordered,semantic_2,direct,True,1.0,20,33135,TANGO YANKEE NOVEMBER,QUIVER,5,12,138,0,1,1,,1.0,19,20,0,,,
mistral:7b,5,non-ordered,semantic_4,cot,True,1.0,20,33135,TANGO YANKEE NOVEMBER,QUIVER,5,12,2006,0,1,1,1,0.5,12,20,0,,,
mistral:7b,5,non-ordered,semantic_4,direct,True,1.0,20,33135,TANGO YANKEE NOVEMBER,QUIVER,5,12,134,0,1,1,,0.5,19,20,0,,,
mistral:7b,5,non-ordered,trivial,cot,True,1.0,20,34114,JULIET XRAY NOVEMBER,ALMOND,5,12,1071,0,1,1,1,1.0,7,20,0,,,
mistral:7b,5,non-ordered,trivial,direct,True,1.0,20,34114,JULIET XRAY NOVEMBER,ALMOND,5,12,138,0,1,1,,1.0,18,20,0,,,
mistral:7b,5,non-ordered,semantic_2,cot,True,1.0,20,34135,NOVEMBER JULIET SIERRA,ROOSTER,5,14,1133,0,1,1,1,1.0,13,20,0,,,
mistral:7b,5,non-ordered,semantic_2,direct,True,1.0,20,34135,NOVEMBER JULIET SIERRA,ROOSTER,5,14,146,0,1,1,,0.5,20,20,0,,,
mistral:7b,5,non-ordered,semantic_4,cot,True,1.0,20,34135,NOVEMBER JULIET SIERRA,ROOSTER,5,14,1382,0,1,1,1,0.25,10,20,0,,,
mistral:7b,5,non-ordered,semantic_4,direct,True,1.0,20,34135,NOVEMBER JULIET SIERRA,ROOSTER,5,14,147,0,1,1,,0.5,16,20,0,,,
mistral:7b,5,non-ordered,trivial,cot,True,1.0,20,35114,TANGO NOVEMBER WHISKEY,SCARECROW,5,14,547,0,1,1,1,0.75,13,20,0,,,
mistral:7b,5,non-ordered,trivial,direct,True,1.0,20,35114,TANGO NOVEMBER WHISKEY,SCARECROW,5,14,121,0,1,1,,0.75,18,20,0,,,
mistral:7b,5,non-ordered,semantic_2,cot,True,1.0,20,35135,OSCAR ALPHA XRAY,WATERMELON,5,11,970,0,1,1,1,0.25,11,20,0,,,
mistral:7b,5,non-ordered,semantic_2,direct,True,1.0,20,35135,OSCAR ALPHA XRAY,WATERMELON,5,11,140,0,1,1,,0.0,20,20,0,,,
mistral:7b,5,non-ordered,semantic_4,cot,True,1.0,20,35135,OSCAR ALPHA XRAY,WATERMELON,5,11,1598,0,1,1,1,0.25,12,20,0,,,
mistral:7b,5,non-ordered,semantic_4,direct,True,1.0,20,35135,OSCAR ALPHA XRAY,WATERMELON,5,11,168,0,1,1,,0.25,20,20,0,,,
mistral:7b,5,non-ordered,trivial,cot,True,1.0,20,36114,ECHO SIERRA HOTEL,DUMPLING,5,14,449,0,1,1,1,0.75,12,20,0,,,
mistral:7b,5,non-ordered,trivial,direct,True,1.0,20,36114,ECHO SIERRA HOTEL,DUMPLING,5,14,146,0,1,1,,1.0,20,20,0,,,
mistral:7b,5,non-ordered,semantic_2,cot,True,1.0,20,36135,FOXTROT PAPA MIKE,DANDELION,5,15,1933,0,1,1,1,0.5,15,20,0,,,
mistral:7b,5,non-ordered,semantic_2,direct,True,1.0,20,36135,FOXTROT PAPA MIKE,DANDELION,5,15,149,0,1,1,,0.75,18,20,0,,,
mistral:7b,5,non-ordered,semantic_4,cot,True,1.0,20,36135,FOXTROT PAPA MIKE,DANDELION,5,15,1796,0,1,0,0,0.25,0,20,0,,,
mistral:7b,5,non-ordered,semantic_4,direct,True,1.0,20,36135,FOXTROT PAPA MIKE,DANDELION,5,15,139,0,1,1,,0.75,20,20,0,,,
mistral:7b,5,non-ordered,trivial,cot,True,1.0,20,37114,DELTA TANGO FOXTROT,KETTLE,5,15,1528,0,1,1,1,0.25,14,20,0,,,
mistral:7b,5,non-ordered,trivial,direct,True,1.0,20,37114,DELTA TANGO FOXTROT,KETTLE,5,15,143,0,1,1,,1.0,20,20,0,,,
mistral:7b,5,non-ordered,semantic_2,cot,True,1.0,20,37135,VICTOR INDIA DELTA,ALMOND,5,15,1048,0,1,1,1,0.25,16,20,0,,,
mistral:7b,5,non-ordered,semantic_2,direct,True,1.0,20,37135,VICTOR INDIA DELTA,ALMOND,5,15,141,0,1,1,,0.75,20,20,0,,,
mistral:7b,5,non-ordered,semantic_4,cot,True,1.0,20,37135,VICTOR INDIA DELTA,ALMOND,5,15,1457,0,1,1,1,0.75,8,20,0,,,
mistral:7b,5,non-ordered,semantic_4,direct,True,1.0,20,37135,VICTOR INDIA DELTA,ALMOND,5,15,147,0,1,1,,0.5,20,20,0,,,
mistral:7b,5,non-ordered,trivial,cot,True,1.0,20,38114,FOXTROT OSCAR GOLF,OBELISK,5,12,827,0,1,1,1,0.75,15,20,0,,,
mistral:7b,5,non-ordered,trivial,direct,True,1.0,20,38114,FOXTROT OSCAR GOLF,OBELISK,5,12,136,0,1,1,,1.0,20,20,0,,,
mistral:7b,5,non-ordered,semantic_2,cot,True,1.0,20,38135,UNIFORM DELTA GOLF,OBELISK,5,14,1365,0,1,1,1,0.5,10,20,0,,,
mistral:7b,5,non-ordered,semantic_2,direct,True,1.0,20,38135,UNIFORM DELTA GOLF,OBELISK,5,14,144,0,1,1,,0.75,19,20,0,,,
mistral:7b,5,non-ordered,semantic_4,cot,True,1.0,20,38135,UNIFORM DELTA GOLF,OBELISK,5,14,876,0,1,0,0,0.25,0,20,0,,,
mistral:7b,5,non-ordered,semantic_4,direct,True,1.0,20,38135,UNIFORM DELTA GOLF,OBELISK,5,14,136,0,1,1,,0.5,20,20,0,,,
mistral:7b,5,non-ordered,trivial,cot,True,1.0,20,39114,ZULU QUEBEC DELTA,RAVIOLI,5,12,616,0,1,1,1,0.75,9,20,0,,,
mistral:7b,5,non-ordered,trivial,direct,True,1.0,20,39114,ZULU QUEBEC DELTA,RAVIOLI,5,12,139,0,1,1,,1.0,20,20,0,,,
mistral:7b,5,non-ordered,semantic_2,cot,True,1.0,20,39135,OSCAR XRAY SIERRA,ESPRESSO,5,14,1068,0,1,0,0,0.5,0,20,0,,,
mistral:7b,5,non-ordered,semantic_2,direct,True,1.0,20,39135,OSCAR XRAY SIERRA,ESPRESSO,5,14,141,0,1,1,,0.5,19,20,0,,,
mistral:7b,5,non-ordered,semantic_4,cot,True,1.0,20,39135,OSCAR XRAY SIERRA,ESPRESSO,5,14,1569,0,1,0,0,0.5,0,20,0,,,
mistral:7b,5,non-ordered,semantic_4,direct,True,1.0,20,39135,OSCAR XRAY SIERRA,ESPRESSO,5,14,143,0,1,1,,0.25,14,20,0,,,
mistral:7b,5,non-ordered,trivial,cot,True,1.0,20,40114,CHARLIE MIKE QUEBEC,MARBLE,5,13,753,0,1,1,1,1.0,6,20,0,,,
mistral:7b,5,non-ordered,trivial,direct,True,1.0,20,40114,CHARLIE MIKE QUEBEC,MARBLE,5,13,137,0,1,1,,1.0,20,20,0,,,
mistral:7b,5,non-ordered,semantic_2,cot,True,1.0,20,40135,QUEBEC YANKEE JULIET,GONDOLA,5,13,1411,0,1,1,1,0.25,9,20,0,,,
mistral:7b,5,non-ordered,semantic_2,direct,True,1.0,20,40135,QUEBEC YANKEE JULIET,GONDOLA,5,13,140,0,1,1,,0.25,20,20,0,,,
mistral:7b,5,non-ordered,semantic_4,cot,True,1.0,20,40135,QUEBEC YANKEE JULIET,GONDOLA,5,13,1274,0,1,0,0,0.0,0,20,0,,,
mistral:7b,5,non-ordered,semantic_4,direct,True,1.0,20,40135,QUEBEC YANKEE JULIET,GONDOLA,5,13,139,0,1,1,,0.5,17,20,0,,,
mistral:7b,5,non-ordered,trivial,cot,True,1.0,20,41114,VICTOR TANGO ALPHA,NECTARINE,5,13,843,0,1,1,1,0.75,13,20,0,,,
mistral:7b,5,non-ordered,trivial,direct,True,1.0,20,41114,VICTOR TANGO ALPHA,NECTARINE,5,13,142,0,1,1,,1.0,19,20,0,,,
mistral:7b,5,non-ordered,semantic_2,cot,True,1.0,20,41135,ECHO PAPA BRAVO,ZEPPELIN,5,14,1181,0,1,0,0,0.75,1,20,0,,,
mistral:7b,5,non-ordered,semantic_2,direct,True,1.0,20,41135,ECHO PAPA BRAVO,ZEPPELIN,5,14,139,0,1,1,,0.75,17,20,0,,,
mistral:7b,5,non-ordered,semantic_4,cot,True,1.0,20,41135,ECHO PAPA BRAVO,ZEPPELIN,5,14,1373,0,1,1,1,0.75,15,20,0,,,
mistral:7b,5,non-ordered,semantic_4,direct,True,1.0,20,41135,ECHO PAPA BRAVO,ZEPPELIN,5,14,237,0,1,1,,0.5,20,20,0,,,
mistral:7b,5,non-ordered,trivial,cot,True,1.0,20,42114,FOXTROT DELTA TANGO,LULLABY,5,15,409,0,1,1,1,1.0,16,20,0,,,
mistral:7b,5,non-ordered,trivial,direct,True,1.0,20,42114,FOXTROT DELTA TANGO,LULLABY,5,15,138,0,1,1,,1.0,20,20,0,,,
mistral:7b,5,non-ordered,semantic_2,cot,True,1.0,20,42135,BRAVO JULIET ALPHA,NARWHAL,5,15,1508,0,1,0,1,0.5,0,20,0,,,
mistral:7b,5,non-ordered,semantic_2,direct,True,1.0,20,42135,BRAVO JULIET ALPHA,NARWHAL,5,15,150,0,1,0,,0.25,0,20,0,,,
mistral:7b,5,non-ordered,semantic_4,cot,True,1.0,20,42135,BRAVO JULIET ALPHA,NARWHAL,5,15,1201,0,1,0,1,0.75,11,20,0,,,
mistral:7b,5,non-ordered,semantic_4,direct,True,1.0,20,42135,BRAVO JULIET ALPHA,NARWHAL,5,15,128,0,1,0,,0.5,0,20,0,,,
mistral:7b,5,non-ordered,trivial,cot,True,1.0,20,43114,ZULU GOLF ECHO,METRONOME,5,14,450,0,1,1,1,0.5,16,20,0,,,
mistral:7b,5,non-ordered,trivial,direct,True,1.0,20,43114,ZULU GOLF ECHO,METRONOME,5,14,140,0,1,1,,1.0,19,20,0,,,
mistral:7b,5,non-ordered,semantic_2,cot,True,1.0,20,43135,JULIET ECHO XRAY,FLAMINGO,5,15,1175,0,1,1,1,0.75,10,20,0,,,
mistral:7b,5,non-ordered,semantic_2,direct,True,1.0,20,43135,JULIET ECHO XRAY,FLAMINGO,5,15,138,0,1,1,,0.75,19,20,0,,,
mistral:7b,5,non-ordered,semantic_4,cot,True,1.0,20,43135,JULIET ECHO XRAY,FLAMINGO,5,15,1340,0,1,1,1,0.5,9,20,0,,,
mistral:7b,5,non-ordered,semantic_4,direct,True,1.0,20,43135,JULIET ECHO XRAY,FLAMINGO,5,15,130,0,1,1,,0.5,20,20,0,,,
mistral:7b,5,non-ordered,trivial,cot,True,1.0,20,44114,GOLF UNIFORM NOVEMBER,GONDOLA,5,11,534,0,1,1,1,1.0,16,20,0,,,
mistral:7b,5,non-ordered,trivial,direct,True,1.0,20,44114,GOLF UNIFORM NOVEMBER,GONDOLA,5,11,141,0,1,1,,1.0,20,20,0,,,
mistral:7b,5,non-ordered,semantic_2,cot,True,1.0,20,44135,TANGO QUEBEC HOTEL,IGLOO,5,11,1075,0,1,1,1,0.5,17,20,0,,,
mistral:7b,5,non-ordered,semantic_2,direct,True,1.0,20,44135,TANGO QUEBEC HOTEL,IGLOO,5,11,120,0,1,1,,0.25,20,20,0,,,
mistral:7b,5,non-ordered,semantic_4,cot,True,1.0,20,44135,TANGO QUEBEC HOTEL,IGLOO,5,11,1748,0,1,0,0,0.25,0,20,0,,,
mistral:7b,5,non-ordered,semantic_4,direct,True,1.0,20,44135,TANGO QUEBEC HOTEL,IGLOO,5,11,113,0,1,0,,0.5,12,20,0,,,
mistral:7b,5,non-ordered,trivial,cot,True,1.0,20,45114,FOXTROT GOLF ECHO,THIMBLE,5,14,533,0,1,1,1,1.0,12,20,0,,,
mistral:7b,5,non-ordered,trivial,direct,True,1.0,20,45114,FOXTROT GOLF ECHO,THIMBLE,5,14,139,0,1,1,,1.0,20,20,0,,,
mistral:7b,5,non-ordered,semantic_2,cot,True,1.0,20,45135,QUEBEC CHARLIE JULIET,VINEYARD,5,12,980,0,1,1,1,0.0,9,20,0,,,
mistral:7b,5,non-ordered,semantic_2,direct,True,1.0,20,45135,QUEBEC CHARLIE JULIET,VINEYARD,5,12,147,0,1,1,,0.75,18,20,0,,,
mistral:7b,5,non-ordered,semantic_4,cot,True,1.0,20,45135,QUEBEC CHARLIE JULIET,VINEYARD,5,12,1115,0,1,1,1,0.0,3,20,0,,,
mistral:7b,5,non-ordered,semantic_4,direct,True,1.0,20,45135,QUEBEC CHARLIE JULIET,VINEYARD,5,12,137,0,1,1,,0.5,9,20,0,,,
mistral:7b,5,non-ordered,trivial,cot,True,1.0,20,46114,PAPA HOTEL NOVEMBER,HARMONICA,5,14,516,0,1,1,1,0.75,16,20,0,,,
mistral:7b,5,non-ordered,trivial,direct,True,1.0,20,46114,PAPA HOTEL NOVEMBER,HARMONICA,5,14,144,0,1,1,,1.0,18,20,0,,,
mistral:7b,5,non-ordered,semantic_2,cot,True,1.0,20,46135,BRAVO GOLF DELTA,ZEPPELIN,5,15,1377,0,1,1,1,0.5,10,20,0,,,
mistral:7b,5,non-ordered,semantic_2,direct,True,1.0,20,46135,BRAVO GOLF DELTA,ZEPPELIN,5,15,137,0,1,1,,0.75,20,20,0,,,
mistral:7b,5,non-ordered,semantic_4,cot,True,1.0,20,46135,BRAVO GOLF DELTA,ZEPPELIN,5,15,1433,0,1,1,1,0.25,8,20,0,,,
mistral:7b,5,non-ordered,semantic_4,direct,True,1.0,20,46135,BRAVO GOLF DELTA,ZEPPELIN,5,15,132,0,1,1,,0.75,19,20,0,,,
mistral:7b,5,non-ordered,trivial,cot,True,1.0,20,47114,TANGO GOLF NOVEMBER,VINEYARD,5,14,963,0,1,1,1,0.75,12,20,0,,,
mistral:7b,5,non-ordered,trivial,direct,True,1.0,20,47114,TANGO GOLF NOVEMBER,VINEYARD,5,14,147,0,1,1,,1.0,19,20,0,,,
mistral:7b,5,non-ordered,semantic_2,cot,True,1.0,20,47135,MIKE KILO PAPA,DAFFODIL,5,15,1143,0,1,1,1,1.0,10,20,0,,,
mistral:7b,5,non-ordered,semantic_2,direct,True,1.0,20,47135,MIKE KILO PAPA,DAFFODIL,5,15,134,0,1,1,,0.5,18,20,0,,,
mistral:7b,5,non-ordered,semantic_4,cot,True,1.0,20,47135,MIKE KILO PAPA,DAFFODIL,5,15,1623,0,1,0,0,0.5,0,20,0,,,
mistral:7b,5,non-ordered,semantic_4,direct,True,1.0,20,47135,MIKE KILO PAPA,DAFFODIL,5,15,138,0,1,1,,0.25,19,20,0,,,
mistral:7b,5,non-ordered,trivial,cot,True,1.0,20,48114,CHARLIE NOVEMBER KILO,VULTURE,5,15,484,0,1,1,1,1.0,12,20,0,,,
mistral:7b,5,non-ordered,trivial,direct,True,1.0,20,48114,CHARLIE NOVEMBER KILO,VULTURE,5,15,144,0,1,1,,1.0,20,20,0,,,
mistral:7b,5,non-ordered,semantic_2,cot,True,1.0,20,48135,JULIET UNIFORM GOLF,ORIGAMI,5,14,1118,0,1,1,1,0.5,8,20,0,,,
mistral:7b,5,non-ordered,semantic_2,direct,True,1.0,20,48135,JULIET UNIFORM GOLF,ORIGAMI,5,14,141,0,1,1,,0.5,20,20,0,,,
mistral:7b,5,non-ordered,semantic_4,cot,True,1.0,20,48135,JULIET UNIFORM GOLF,ORIGAMI,5,14,1264,0,1,1,1,0.25,14,20,0,,,
mistral:7b,5,non-ordered,semantic_4,direct,True,1.0,20,48135,JULIET UNIFORM GOLF,ORIGAMI,5,14,145,0,1,1,,0.75,20,20,0,,,
mistral:7b,5,non-ordered,trivial,cot,True,1.0,20,49114,WHISKEY TANGO ALPHA,FALCON,5,13,444,0,1,1,1,1.0,12,20,0,,,
mistral:7b,5,non-ordered,trivial,direct,True,1.0,20,49114,WHISKEY TANGO ALPHA,FALCON,5,13,145,0,1,1,,1.0,20,20,0,,,
mistral:7b,5,non-ordered,semantic_2,cot,True,1.0,20,49135,KILO XRAY HOTEL,NUTMEG,5,15,1237,0,1,1,0,0.25,1,20,0,,,
mistral:7b,5,non-ordered,semantic_2,direct,True,1.0,20,49135,KILO XRAY HOTEL,NUTMEG,5,15,132,0,1,1,,0.75,19,20,0,,,
mistral:7b,5,non-ordered,semantic_4,cot,True,1.0,20,49135,KILO XRAY HOTEL,NUTMEG,5,15,1476,0,1,0,1,0.5,0,20,0,,,
mistral:7b,5,non-ordered,semantic_4,direct,True,1.0,20,49135,KILO XRAY HOTEL,NUTMEG,5,15,180,0,1,1,,0.25,20,20,0,,,
mistral:7b,5,non-ordered,trivial,cot,True,1.0,20,50114,VICTOR UNIFORM FOXTROT,PLATYPUS,5,15,466,0,1,1,1,0.75,15,20,0,,,
mistral:7b,5,non-ordered,trivial,direct,True,1.0,20,50114,VICTOR UNIFORM FOXTROT,PLATYPUS,5,15,146,0,1,1,,1.0,20,20,0,,,
mistral:7b,5,non-ordered,semantic_2,cot,True,1.0,20,50135,CHARLIE QUEBEC ALPHA,PYRAMID,5,15,1283,0,1,1,1,0.75,16,20,0,,,
mistral:7b,5,non-ordered,semantic_2,direct,True,1.0,20,50135,CHARLIE QUEBEC ALPHA,PYRAMID,5,15,134,0,1,1,,0.5,20,20,0,,,
mistral:7b,5,non-ordered,semantic_4,cot,True,1.0,20,50135,CHARLIE QUEBEC ALPHA,PYRAMID,5,15,1833,0,1,1,1,0.5,7,20,0,,,
mistral:7b,5,non-ordered,semantic_4,direct,True,1.0,20,50135,CHARLIE QUEBEC ALPHA,PYRAMID,5,15,213,0,1,1,,0.5,20,20,0,,,
mistral:7b,5,non-ordered,trivial,cot,True,1.0,20,51114,GOLF YANKEE BRAVO,GAZEBO,5,12,770,0,1,1,1,1.0,20,20,0,,,
mistral:7b,5,non-ordered,trivial,direct,True,1.0,20,51114,GOLF YANKEE BRAVO,GAZEBO,5,12,137,0,1,1,,1.0,19,20,0,,,
mistral:7b,5,non-ordered,semantic_2,cot,True,1.0,20,51135,FOXTROT OSCAR MIKE,QUICKSAND,5,13,1206,0,1,1,1,0.25,9,20,0,,,
mistral:7b,5,non-ordered,semantic_2,direct,True,1.0,20,51135,FOXTROT OSCAR MIKE,QUICKSAND,5,13,146,0,1,1,,0.5,18,20,0,,,
mistral:7b,5,non-ordered,semantic_4,cot,True,1.0,20,51135,FOXTROT OSCAR MIKE,QUICKSAND,5,13,2802,0,1,1,1,0.0,6,20,0,,,
mistral:7b,5,non-ordered,semantic_4,direct,True,1.0,20,51135,FOXTROT OSCAR MIKE,QUICKSAND,5,13,140,0,1,1,,0.5,18,20,0,,,
mistral:7b,5,non-ordered,trivial,cot,True,1.0,20,52114,ALPHA QUEBEC LIMA,WALNUT,5,14,443,0,1,1,1,0.25,8,20,0,,,
mistral:7b,5,non-ordered,trivial,direct,True,1.0,20,52114,ALPHA QUEBEC LIMA,WALNUT,5,14,138,0,1,1,,1.0,20,20,0,,,
mistral:7b,5,non-ordered,semantic_2,cot,True,1.0,20,52135,TANGO ALPHA INDIA,GAZEBO,5,14,1351,0,1,1,1,0.75,12,20,0,,,
mistral:7b,5,non-ordered,semantic_2,direct,True,1.0,20,52135,TANGO ALPHA INDIA,GAZEBO,5,14,146,0,1,1,,0.25,20,20,0,,,
mistral:7b,5,non-ordered,semantic_4,cot,True,1.0,20,52135,TANGO ALPHA INDIA,GAZEBO,5,14,1322,0,1,1,1,0.5,10,20,0,,,
mistral:7b,5,non-ordered,semantic_4,direct,True,1.0,20,52135,TANGO ALPHA INDIA,GAZEBO,5,14,137,0,1,1,,0.5,20,20,0,,,
mistral:7b,5,non-ordered,trivial,cot,True,1.0,20,53114,FOXTROT OSCAR SIERRA,ROOSTER,5,14,697,0,1,1,1,1.0,9,20,0,,,
mistral:7b,5,non-ordered,trivial,direct,True,1.0,20,53114,FOXTROT OSCAR SIERRA,ROOSTER,5,14,143,0,1,1,,1.0,18,20,0,,,
mistral:7b,5,non-ordered,semantic_2,cot,True,1.0,20,53135,OSCAR BRAVO LIMA,RASPBERRY,5,14,786,0,1,1,1,0.5,14,20,0,,,
mistral:7b,5,non-ordered,semantic_2,direct,True,1.0,20,53135,OSCAR BRAVO LIMA,RASPBERRY,5,14,139,0,1,1,,0.5,20,20,0,,,
mistral:7b,5,non-ordered,semantic_4,cot,True,1.0,20,53135,OSCAR BRAVO LIMA,RASPBERRY,5,14,895,0,1,1,1,0.75,13,20,0,,,
mistral:7b,5,non-ordered,semantic_4,direct,True,1.0,20,53135,OSCAR BRAVO LIMA,RASPBERRY,5,14,141,0,1,1,,0.5,17,20,0,,,
mistral:7b,5,non-ordered,trivial,cot,True,1.0,20,54114,NOVEMBER FOXTROT MIKE,ABACUS,5,15,478,0,1,1,1,0.5,11,20,0,,,
mistral:7b,5,non-ordered,trivial,direct,True,1.0,20,54114,NOVEMBER FOXTROT MIKE,ABACUS,5,15,138,0,1,1,,1.0,20,20,0,,,
mistral:7b,5,non-ordered,semantic_2,cot,True,1.0,20,54135,ALPHA YANKEE HOTEL,GARGOYLE,5,15,923,0,1,0,0,0.5,7,20,0,,,
mistral:7b,5,non-ordered,semantic_2,direct,True,1.0,20,54135,ALPHA YANKEE HOTEL,GARGOYLE,5,15,146,0,1,1,,0.5,18,20,0,,,
mistral:7b,5,non-ordered,semantic_4,cot,True,1.0,20,54135,ALPHA YANKEE HOTEL,GARGOYLE,5,15,2128,0,1,0,0,0.0,0,20,0,,,
