model,n_tasks,naming,t1_load,regime,passphrase_last,base_temp,probe_k,seed,t2_phrase,t2_task_name,t2_rank,t2_abs_index,cot_len_chars,base_output_truncated,has_fork_point,realized_report_contains,realized_t2_in_cot,t1_correct,report_s,report_k,report_degenerate,access_s,access_k,access_degenerate
llama3.1:8b,5,non-ordered,math_bench_4,direct,True,1.0,20,19149,VICTOR ZULU UNIFORM,VOLCANO,5,8,133,0,1,1,,0.25,20,20,0,,,
llama3.1:8b,5,non-ordered,trivial,cot,True,1.0,20,20114,WHISKEY FOXTROT NOVEMBER,GLACIER,5,12,471,0,1,1,1,0.75,20,20,1,,,
llama3.1:8b,5,non-ordered,trivial,direct,True,1.0,20,20114,WHISKEY FOXTROT NOVEMBER,GLACIER,5,12,145,0,1,1,,1.0,19,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_2,cot,True,1.0,20,20149,QUEBEC KILO WHISKEY,ABACUS,5,15,3055,0,1,1,1,0.25,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_2,direct,True,1.0,20,20149,QUEBEC KILO WHISKEY,ABACUS,5,15,128,0,1,1,,0.25,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,cot,True,1.0,20,20149,QUEBEC KILO WHISKEY,ABACUS,5,15,4339,1,0,0,0,0.0,,,,,,
llama3.1:8b,5,non-ordered,math_bench_3,direct,True,1.0,20,20149,QUEBEC KILO WHISKEY,ABACUS,5,15,113,0,1,0,,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_4,cot,True,1.0,20,20149,QUEBEC KILO WHISKEY,ABACUS,5,15,4264,1,0,0,0,0.0,,,,,,
llama3.1:8b,5,non-ordered,math_bench_4,direct,True,1.0,20,20149,QUEBEC KILO WHISKEY,ABACUS,5,15,129,0,1,1,,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,trivial,cot,True,1.0,20,21114,BRAVO GOLF LIMA,ZUCCHINI,5,13,409,0,1,1,0,0.75,18,20,0,,,
llama3.1:8b,5,non-ordered,trivial,direct,True,1.0,20,21114,BRAVO GOLF LIMA,ZUCCHINI,5,13,134,0,1,1,,1.0,20,20,1,,,
llama3.1:8b,5,non-ordered,math_bench_2,cot,True,1.0,20,21149,UNIFORM JULIET CHARLIE,OPAL,5,12,1373,0,1,1,1,0.25,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_2,direct,True,1.0,20,21149,UNIFORM JULIET CHARLIE,OPAL,5,12,129,0,1,1,,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,cot,True,1.0,20,21149,UNIFORM JULIET CHARLIE,OPAL,5,12,854,0,1,1,1,0.5,20,20,1,,,
llama3.1:8b,5,non-ordered,math_bench_3,direct,True,1.0,20,21149,UNIFORM JULIET CHARLIE,OPAL,5,12,125,0,1,1,,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_4,cot,True,1.0,20,21149,UNIFORM JULIET CHARLIE,OPAL,5,12,883,0,1,1,1,0.0,20,20,1,,,
llama3.1:8b,5,non-ordered,math_bench_4,direct,True,1.0,20,21149,UNIFORM JULIET CHARLIE,OPAL,5,12,36,0,1,0,,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,trivial,cot,True,1.0,20,22114,GOLF MIKE WHISKEY,RHUBARB,5,12,695,0,1,1,1,1.0,20,20,0,,,
llama3.1:8b,5,non-ordered,trivial,direct,True,1.0,20,22114,GOLF MIKE WHISKEY,RHUBARB,5,12,138,0,1,1,,1.0,20,20,1,,,
llama3.1:8b,5,non-ordered,math_bench_2,cot,True,1.0,20,22149,PAPA UNIFORM INDIA,QUARRY,5,14,3155,0,1,1,1,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_2,direct,True,1.0,20,22149,PAPA UNIFORM INDIA,QUARRY,5,14,124,0,1,1,,0.5,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,cot,True,1.0,20,22149,PAPA UNIFORM INDIA,QUARRY,5,14,1914,0,1,1,1,0.25,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,direct,True,1.0,20,22149,PAPA UNIFORM INDIA,QUARRY,5,14,134,0,1,1,,0.0,15,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_4,cot,True,1.0,20,22149,PAPA UNIFORM INDIA,QUARRY,5,14,2217,0,1,1,1,0.25,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_4,direct,True,1.0,20,22149,PAPA UNIFORM INDIA,QUARRY,5,14,124,0,1,1,,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,trivial,cot,True,1.0,20,23114,KILO ALPHA VICTOR,QUIVER,5,10,2410,0,1,1,1,1.0,16,20,0,,,
llama3.1:8b,5,non-ordered,trivial,direct,True,1.0,20,23114,KILO ALPHA VICTOR,QUIVER,5,10,136,0,1,1,,1.0,20,20,1,,,
llama3.1:8b,5,non-ordered,math_bench_2,cot,True,1.0,20,23149,OSCAR UNIFORM PAPA,CATAPULT,5,9,1753,0,1,1,1,0.25,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_2,direct,True,1.0,20,23149,OSCAR UNIFORM PAPA,CATAPULT,5,9,131,0,1,1,,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,cot,True,1.0,20,23149,OSCAR UNIFORM PAPA,CATAPULT,5,9,2671,0,1,1,1,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,direct,True,1.0,20,23149,OSCAR UNIFORM PAPA,CATAPULT,5,9,138,0,1,0,,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_4,cot,True,1.0,20,23149,OSCAR UNIFORM PAPA,CATAPULT,5,9,2875,1,0,0,0,0.0,,,,,,
llama3.1:8b,5,non-ordered,math_bench_4,direct,True,1.0,20,23149,OSCAR UNIFORM PAPA,CATAPULT,5,9,130,0,1,1,,0.25,19,20,0,,,
llama3.1:8b,5,non-ordered,trivial,cot,True,1.0,20,24114,WHISKEY UNIFORM ECHO,QUARRY,5,14,593,0,1,1,1,1.0,20,20,0,,,
llama3.1:8b,5,non-ordered,trivial,direct,True,1.0,20,24114,WHISKEY UNIFORM ECHO,QUARRY,5,14,141,0,1,1,,1.0,20,20,1,,,
llama3.1:8b,5,non-ordered,math_bench_2,cot,True,1.0,20,24149,INDIA VICTOR HOTEL,VULTURE,5,10,3166,1,1,0,1,0.5,14,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_2,direct,True,1.0,20,24149,INDIA VICTOR HOTEL,VULTURE,5,10,126,0,1,1,,0.0,19,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,cot,True,1.0,20,24149,INDIA VICTOR HOTEL,VULTURE,5,10,2305,0,1,1,1,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,direct,True,1.0,20,24149,INDIA VICTOR HOTEL,VULTURE,5,10,126,0,1,1,,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_4,cot,True,1.0,20,24149,INDIA VICTOR HOTEL,VULTURE,5,10,1817,0,0,0,1,0.0,,,,,,
llama3.1:8b,5,non-ordered,math_bench_4,direct,True,1.0,20,24149,INDIA VICTOR HOTEL,VULTURE,5,10,127,0,1,1,,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,trivial,cot,True,1.0,20,25114,HOTEL ROMEO NOVEMBER,KUMQUAT,5,11,725,0,1,1,1,1.0,20,20,0,,,
llama3.1:8b,5,non-ordered,trivial,direct,True,1.0,20,25114,HOTEL ROMEO NOVEMBER,KUMQUAT,5,11,138,0,1,1,,1.0,20,20,1,,,
llama3.1:8b,5,non-ordered,math_bench_2,cot,True,1.0,20,25149,ZULU DELTA ALPHA,TROMBONE,5,15,1817,0,1,1,1,0.5,19,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_2,direct,True,1.0,20,25149,ZULU DELTA ALPHA,TROMBONE,5,15,126,0,1,1,,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,cot,True,1.0,20,25149,ZULU DELTA ALPHA,TROMBONE,5,15,2660,1,0,0,0,0.0,,,,,,
llama3.1:8b,5,non-ordered,math_bench_3,direct,True,1.0,20,25149,ZULU DELTA ALPHA,TROMBONE,5,15,124,0,1,1,,0.25,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_4,cot,True,1.0,20,25149,ZULU DELTA ALPHA,TROMBONE,5,15,3466,1,0,0,0,0.0,,,,,,
llama3.1:8b,5,non-ordered,math_bench_4,direct,True,1.0,20,25149,ZULU DELTA ALPHA,TROMBONE,5,15,491,0,1,1,,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,trivial,cot,True,1.0,20,26114,BRAVO JULIET XRAY,EMERALD,5,15,383,0,1,1,1,0.5,20,20,1,,,
llama3.1:8b,5,non-ordered,trivial,direct,True,1.0,20,26114,BRAVO JULIET XRAY,EMERALD,5,15,138,0,1,1,,1.0,18,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_2,cot,True,1.0,20,26149,CHARLIE ZULU TANGO,QUARRY,5,14,3645,1,0,0,1,0.0,,,,,,
llama3.1:8b,5,non-ordered,math_bench_2,direct,True,1.0,20,26149,CHARLIE ZULU TANGO,QUARRY,5,14,114,0,1,0,,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,cot,True,1.0,20,26149,CHARLIE ZULU TANGO,QUARRY,5,14,2325,0,1,1,1,0.25,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,direct,True,1.0,20,26149,CHARLIE ZULU TANGO,QUARRY,5,14,131,0,1,1,,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_4,cot,True,1.0,20,26149,CHARLIE ZULU TANGO,QUARRY,5,14,3208,1,0,0,0,0.0,,,,,,
llama3.1:8b,5,non-ordered,math_bench_4,direct,True,1.0,20,26149,CHARLIE ZULU TANGO,QUARRY,5,14,92,0,1,0,,0.25,20,20,0,,,
llama3.1:8b,5,non-ordered,trivial,cot,True,1.0,20,27114,VICTOR XRAY LIMA,LANTERN,5,14,482,0,1,1,1,1.0,20,20,1,,,
llama3.1:8b,5,non-ordered,trivial,direct,True,1.0,20,27114,VICTOR XRAY LIMA,LANTERN,5,14,131,0,1,1,,1.0,20,20,1,,,
llama3.1:8b,5,non-ordered,math_bench_2,cot,True,1.0,20,27149,GOLF XRAY TANGO,ALMOND,5,10,2216,0,1,1,1,0.25,20,20,1,,,
llama3.1:8b,5,non-ordered,math_bench_2,direct,True,1.0,20,27149,GOLF XRAY TANGO,ALMOND,5,10,123,0,1,1,,0.25,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,cot,True,1.0,20,27149,GOLF XRAY TANGO,ALMOND,5,10,2036,0,1,1,1,0.25,16,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,direct,True,1.0,20,27149,GOLF XRAY TANGO,ALMOND,5,10,124,0,1,1,,0.0,17,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_4,cot,True,1.0,20,27149,GOLF XRAY TANGO,ALMOND,5,10,3772,1,0,0,0,0.0,,,,,,
llama3.1:8b,5,non-ordered,math_bench_4,direct,True,1.0,20,27149,GOLF XRAY TANGO,ALMOND,5,10,122,0,1,1,,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,trivial,cot,True,1.0,20,28114,DELTA MIKE JULIET,EMERALD,5,14,762,0,1,1,1,1.0,20,20,0,,,
llama3.1:8b,5,non-ordered,trivial,direct,True,1.0,20,28114,DELTA MIKE JULIET,EMERALD,5,14,138,0,1,1,,1.0,20,20,1,,,
llama3.1:8b,5,non-ordered,math_bench_2,cot,True,1.0,20,28149,FOXTROT NOVEMBER JULIET,JASMINE,5,13,1927,0,1,0,1,0.25,10,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_2,direct,True,1.0,20,28149,FOXTROT NOVEMBER JULIET,JASMINE,5,13,134,0,1,1,,0.0,19,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,cot,True,1.0,20,28149,FOXTROT NOVEMBER JULIET,JASMINE,5,13,3331,1,0,0,0,0.0,,,,,,
llama3.1:8b,5,non-ordered,math_bench_3,direct,True,1.0,20,28149,FOXTROT NOVEMBER JULIET,JASMINE,5,13,132,0,1,1,,0.25,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_4,cot,True,1.0,20,28149,FOXTROT NOVEMBER JULIET,JASMINE,5,13,3866,1,0,0,0,0.0,,,,,,
llama3.1:8b,5,non-ordered,math_bench_4,direct,True,1.0,20,28149,FOXTROT NOVEMBER JULIET,JASMINE,5,13,132,0,1,1,,0.5,20,20,0,,,
llama3.1:8b,5,non-ordered,trivial,cot,True,1.0,20,29114,BRAVO HOTEL JULIET,IGLOO,5,14,553,0,1,1,1,1.0,20,20,1,,,
llama3.1:8b,5,non-ordered,trivial,direct,True,1.0,20,29114,BRAVO HOTEL JULIET,IGLOO,5,14,37,0,1,0,,0.25,17,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_2,cot,True,1.0,20,29149,BRAVO KILO WHISKEY,WALNUT,5,15,2496,0,1,1,1,0.25,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_2,direct,True,1.0,20,29149,BRAVO KILO WHISKEY,WALNUT,5,15,132,0,1,1,,0.25,19,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,cot,True,1.0,20,29149,BRAVO KILO WHISKEY,WALNUT,5,15,3175,1,1,0,1,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,direct,True,1.0,20,29149,BRAVO KILO WHISKEY,WALNUT,5,15,127,0,1,1,,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_4,cot,True,1.0,20,29149,BRAVO KILO WHISKEY,WALNUT,5,15,2093,0,1,0,0,0.0,15,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_4,direct,True,1.0,20,29149,BRAVO KILO WHISKEY,WALNUT,5,15,126,0,1,1,,0.25,20,20,0,,,
llama3.1:8b,5,non-ordered,trivial,cot,True,1.0,20,30114,LIMA VICTOR UNIFORM,BLIZZARD,5,13,486,0,1,1,1,1.0,20,20,1,,,
llama3.1:8b,5,non-ordered,trivial,direct,True,1.0,20,30114,LIMA VICTOR UNIFORM,BLIZZARD,5,13,139,0,1,1,,1.0,20,20,1,,,
llama3.1:8b,5,non-ordered,math_bench_2,cot,True,1.0,20,30149,WHISKEY ZULU HOTEL,LANTERN,5,15,3249,1,0,0,0,0.0,,,,,,
llama3.1:8b,5,non-ordered,math_bench_2,direct,True,1.0,20,30149,WHISKEY ZULU HOTEL,LANTERN,5,15,135,0,1,1,,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,cot,True,1.0,20,30149,WHISKEY ZULU HOTEL,LANTERN,5,15,2886,0,1,1,1,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,direct,True,1.0,20,30149,WHISKEY ZULU HOTEL,LANTERN,5,15,130,0,1,1,,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_4,cot,True,1.0,20,30149,WHISKEY ZULU HOTEL,LANTERN,5,15,3574,1,0,0,0,0.0,,,,,,
llama3.1:8b,5,non-ordered,math_bench_4,direct,True,1.0,20,30149,WHISKEY ZULU HOTEL,LANTERN,5,15,133,0,1,1,,0.25,20,20,0,,,
llama3.1:8b,5,non-ordered,trivial,cot,True,1.0,20,31114,CHARLIE QUEBEC KILO,ICEBERG,5,14,598,0,1,1,1,1.0,20,20,1,,,
llama3.1:8b,5,non-ordered,trivial,direct,True,1.0,20,31114,CHARLIE QUEBEC KILO,ICEBERG,5,14,142,0,1,1,,1.0,20,20,1,,,
llama3.1:8b,5,non-ordered,math_bench_2,cot,True,1.0,20,31149,JULIET LIMA UNIFORM,WALRUS,5,14,3797,1,0,0,0,0.0,,,,,,
llama3.1:8b,5,non-ordered,math_bench_2,direct,True,1.0,20,31149,JULIET LIMA UNIFORM,WALRUS,5,14,128,0,1,1,,0.0,19,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,cot,True,1.0,20,31149,JULIET LIMA UNIFORM,WALRUS,5,14,3436,0,1,1,1,0.0,19,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,direct,True,1.0,20,31149,JULIET LIMA UNIFORM,WALRUS,5,14,128,0,1,1,,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_4,cot,True,1.0,20,31149,JULIET LIMA UNIFORM,WALRUS,5,14,2139,0,1,1,1,0.25,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_4,direct,True,1.0,20,31149,JULIET LIMA UNIFORM,WALRUS,5,14,126,0,1,1,,0.25,20,20,0,,,
llama3.1:8b,5,non-ordered,trivial,cot,True,1.0,20,32114,TANGO ZULU DELTA,ZEPPELIN,5,15,547,0,1,1,1,0.75,20,20,0,,,
llama3.1:8b,5,non-ordered,trivial,direct,True,1.0,20,32114,TANGO ZULU DELTA,ZEPPELIN,5,15,122,0,1,1,,0.75,20,20,1,,,
llama3.1:8b,5,non-ordered,math_bench_2,cot,True,1.0,20,32149,XRAY CHARLIE GOLF,EMERALD,5,12,1460,0,1,1,1,0.5,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_2,direct,True,1.0,20,32149,XRAY CHARLIE GOLF,EMERALD,5,12,128,0,1,1,,0.25,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,cot,True,1.0,20,32149,XRAY CHARLIE GOLF,EMERALD,5,12,2896,0,1,0,1,0.0,14,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,direct,True,1.0,20,32149,XRAY CHARLIE GOLF,EMERALD,5,12,127,0,1,1,,0.25,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_4,cot,True,1.0,20,32149,XRAY CHARLIE GOLF,EMERALD,5,12,2413,0,1,0,0,0.25,11,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_4,direct,True,1.0,20,32149,XRAY CHARLIE GOLF,EMERALD,5,12,132,0,1,1,,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,trivial,cot,True,1.0,20,33114,INDIA OSCAR JULIET,VOLCANO,5,13,592,0,1,1,1,1.0,20,20,1,,,
llama3.1:8b,5,non-ordered,trivial,direct,True,1.0,20,33114,INDIA OSCAR JULIET,VOLCANO,5,13,137,0,1,1,,1.0,20,20,1,,,
llama3.1:8b,5,non-ordered,math_bench_2,cot,True,1.0,20,33149,MIKE SIERRA XRAY,FLAMINGO,5,8,1800,0,1,1,1,0.25,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_2,direct,True,1.0,20,33149,MIKE SIERRA XRAY,FLAMINGO,5,8,124,0,1,1,,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,cot,True,1.0,20,33149,MIKE SIERRA XRAY,FLAMINGO,5,8,1119,0,1,1,1,0.5,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,direct,True,1.0,20,33149,MIKE SIERRA XRAY,FLAMINGO,5,8,124,0,1,1,,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_4,cot,True,1.0,20,33149,MIKE SIERRA XRAY,FLAMINGO,5,8,2764,0,1,1,1,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_4,direct,True,1.0,20,33149,MIKE SIERRA XRAY,FLAMINGO,5,8,128,0,1,1,,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,trivial,cot,True,1.0,20,34114,JULIET XRAY NOVEMBER,ALMOND,5,12,549,0,1,1,1,1.0,20,20,1,,,
llama3.1:8b,5,non-ordered,trivial,direct,True,1.0,20,34114,JULIET XRAY NOVEMBER,ALMOND,5,12,137,0,1,1,,1.0,20,20,1,,,
llama3.1:8b,5,non-ordered,math_bench_2,cot,True,1.0,20,34149,CHARLIE JULIET BRAVO,WATERMELON,5,13,1378,0,1,1,1,0.25,18,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_2,direct,True,1.0,20,34149,CHARLIE JULIET BRAVO,WATERMELON,5,13,131,0,1,1,,0.0,19,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,cot,True,1.0,20,34149,CHARLIE JULIET BRAVO,WATERMELON,5,13,3235,1,1,0,1,0.25,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,direct,True,1.0,20,34149,CHARLIE JULIET BRAVO,WATERMELON,5,13,135,0,1,1,,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_4,cot,True,1.0,20,34149,CHARLIE JULIET BRAVO,WATERMELON,5,13,3824,1,0,0,0,0.0,,,,,,
llama3.1:8b,5,non-ordered,math_bench_4,direct,True,1.0,20,34149,CHARLIE JULIET BRAVO,WATERMELON,5,13,133,0,1,1,,0.25,20,20,0,,,
llama3.1:8b,5,non-ordered,trivial,cot,True,1.0,20,35114,TANGO NOVEMBER WHISKEY,SCARECROW,5,14,643,0,1,1,1,0.75,20,20,0,,,
llama3.1:8b,5,non-ordered,trivial,direct,True,1.0,20,35114,TANGO NOVEMBER WHISKEY,SCARECROW,5,14,142,0,1,1,,1.0,20,20,1,,,
llama3.1:8b,5,non-ordered,math_bench_2,cot,True,1.0,20,35149,MIKE YANKEE ROMEO,NUTMEG,5,15,3148,0,1,0,0,0.5,3,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_2,direct,True,1.0,20,35149,MIKE YANKEE ROMEO,NUTMEG,5,15,126,0,1,1,,0.0,19,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,cot,True,1.0,20,35149,MIKE YANKEE ROMEO,NUTMEG,5,15,1686,0,1,0,0,0.25,0,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,direct,True,1.0,20,35149,MIKE YANKEE ROMEO,NUTMEG,5,15,92,0,1,0,,0.0,7,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_4,cot,True,1.0,20,35149,MIKE YANKEE ROMEO,NUTMEG,5,15,2845,1,0,0,0,0.0,,,,,,
llama3.1:8b,5,non-ordered,math_bench_4,direct,True,1.0,20,35149,MIKE YANKEE ROMEO,NUTMEG,5,15,123,0,1,1,,0.25,15,20,0,,,
llama3.1:8b,5,non-ordered,trivial,cot,True,1.0,20,36114,ECHO SIERRA HOTEL,DUMPLING,5,14,483,0,1,1,0,0.75,10,20,0,,,
llama3.1:8b,5,non-ordered,trivial,direct,True,1.0,20,36114,ECHO SIERRA HOTEL,DUMPLING,5,14,145,0,1,1,,1.0,20,20,1,,,
llama3.1:8b,5,non-ordered,math_bench_2,cot,True,1.0,20,36149,HOTEL VICTOR ROMEO,KETTLE,5,14,1715,0,1,1,1,0.25,12,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_2,direct,True,1.0,20,36149,HOTEL VICTOR ROMEO,KETTLE,5,14,130,0,1,1,,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,cot,True,1.0,20,36149,HOTEL VICTOR ROMEO,KETTLE,5,14,2270,0,1,0,1,0.5,0,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,direct,True,1.0,20,36149,HOTEL VICTOR ROMEO,KETTLE,5,14,128,0,1,1,,0.25,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_4,cot,True,1.0,20,36149,HOTEL VICTOR ROMEO,KETTLE,5,14,2329,0,1,1,1,0.0,17,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_4,direct,True,1.0,20,36149,HOTEL VICTOR ROMEO,KETTLE,5,14,129,0,1,1,,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,trivial,cot,True,1.0,20,37114,DELTA TANGO FOXTROT,KETTLE,5,15,503,0,1,1,1,1.0,20,20,1,,,
llama3.1:8b,5,non-ordered,trivial,direct,True,1.0,20,37114,DELTA TANGO FOXTROT,KETTLE,5,15,101,0,1,0,,0.0,20,20,1,,,
llama3.1:8b,5,non-ordered,math_bench_2,cot,True,1.0,20,37149,HOTEL MIKE GOLF,ESPRESSO,5,15,4238,1,0,0,0,0.0,,,,,,
llama3.1:8b,5,non-ordered,math_bench_2,direct,True,1.0,20,37149,HOTEL MIKE GOLF,ESPRESSO,5,15,123,0,1,1,,0.25,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,cot,True,1.0,20,37149,HOTEL MIKE GOLF,ESPRESSO,5,15,2492,0,1,1,1,0.25,19,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,direct,True,1.0,20,37149,HOTEL MIKE GOLF,ESPRESSO,5,15,35,0,1,0,,0.0,5,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_4,cot,True,1.0,20,37149,HOTEL MIKE GOLF,ESPRESSO,5,15,3671,1,0,0,0,0.0,,,,,,
llama3.1:8b,5,non-ordered,math_bench_4,direct,True,1.0,20,37149,HOTEL MIKE GOLF,ESPRESSO,5,15,37,0,1,0,,0.0,11,20,0,,,
llama3.1:8b,5,non-ordered,trivial,cot,True,1.0,20,38114,FOXTROT OSCAR GOLF,OBELISK,5,12,487,0,1,1,1,0.75,20,20,1,,,
llama3.1:8b,5,non-ordered,trivial,direct,True,1.0,20,38114,FOXTROT OSCAR GOLF,OBELISK,5,12,135,0,1,1,,1.0,20,20,1,,,
llama3.1:8b,5,non-ordered,math_bench_2,cot,True,1.0,20,38149,CHARLIE ROMEO OSCAR,KAYAK,5,11,1961,0,1,1,1,0.25,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_2,direct,True,1.0,20,38149,CHARLIE ROMEO OSCAR,KAYAK,5,11,125,0,1,1,,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,cot,True,1.0,20,38149,CHARLIE ROMEO OSCAR,KAYAK,5,11,3383,1,0,0,0,0.0,,,,,,
llama3.1:8b,5,non-ordered,math_bench_3,direct,True,1.0,20,38149,CHARLIE ROMEO OSCAR,KAYAK,5,11,125,0,1,1,,0.0,17,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_4,cot,True,1.0,20,38149,CHARLIE ROMEO OSCAR,KAYAK,5,11,3550,1,0,0,0,0.0,,,,,,
llama3.1:8b,5,non-ordered,math_bench_4,direct,True,1.0,20,38149,CHARLIE ROMEO OSCAR,KAYAK,5,11,120,0,1,1,,0.25,20,20,0,,,
llama3.1:8b,5,non-ordered,trivial,cot,True,1.0,20,39114,ZULU QUEBEC DELTA,RAVIOLI,5,12,462,0,1,1,1,1.0,20,20,1,,,
llama3.1:8b,5,non-ordered,trivial,direct,True,1.0,20,39114,ZULU QUEBEC DELTA,RAVIOLI,5,12,138,0,1,1,,1.0,20,20,1,,,
llama3.1:8b,5,non-ordered,math_bench_2,cot,True,1.0,20,39149,INDIA UNIFORM TANGO,KETTLE,5,15,2413,0,1,1,1,0.25,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_2,direct,True,1.0,20,39149,INDIA UNIFORM TANGO,KETTLE,5,15,2954,0,1,0,,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,cot,True,1.0,20,39149,INDIA UNIFORM TANGO,KETTLE,5,15,2388,0,1,1,1,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_3,direct,True,1.0,20,39149,INDIA UNIFORM TANGO,KETTLE,5,15,126,0,1,1,,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_4,cot,True,1.0,20,39149,INDIA UNIFORM TANGO,KETTLE,5,15,2279,0,1,1,1,0.0,20,20,0,,,
llama3.1:8b,5,non-ordered,math_bench_4,direct,True,1.0,20,39149,INDIA UNIFORM TANGO,KETTLE,5,15,124,0,1,1,,0.25,20,20,0,,,
