model,n_tasks,naming,t1_load,regime,passphrase_last,base_temp,probe_k,seed,t2_phrase,t2_task_name,t2_rank,t2_abs_index,cot_len_chars,base_output_truncated,has_fork_point,realized_report_contains,realized_t2_in_cot,t1_correct,report_s,report_k,report_degenerate,access_s,access_k,access_degenerate
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,27114,VICTOR XRAY LIMA,LANTERN,5,14,605,0,1,1,1,0.75,20,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,27114,VICTOR XRAY LIMA,LANTERN,5,14,135,0,1,1,,1.0,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,27135,WHISKEY ECHO FOXTROT,CACTUS,5,14,682,0,1,1,0,0.5,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,27135,WHISKEY ECHO FOXTROT,CACTUS,5,14,140,0,1,1,,0.5,18,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,27135,WHISKEY ECHO FOXTROT,CACTUS,5,14,1056,0,1,1,0,0.75,16,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,27135,WHISKEY ECHO FOXTROT,CACTUS,5,14,1900,0,1,1,,0.0,19,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,28114,DELTA MIKE JULIET,EMERALD,5,14,387,0,1,0,0,0.75,0,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,28114,DELTA MIKE JULIET,EMERALD,5,14,123,0,1,1,,1.0,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,28135,TANGO FOXTROT ROMEO,EGGPLANT,5,14,616,0,1,1,0,0.5,4,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,28135,TANGO FOXTROT ROMEO,EGGPLANT,5,14,151,0,1,0,,0.25,5,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,28135,TANGO FOXTROT ROMEO,EGGPLANT,5,14,664,0,1,1,0,0.25,17,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,28135,TANGO FOXTROT ROMEO,EGGPLANT,5,14,141,0,1,1,,0.5,10,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,29114,BRAVO HOTEL JULIET,IGLOO,5,14,497,0,1,0,0,1.0,0,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,29114,BRAVO HOTEL JULIET,IGLOO,5,14,131,0,1,1,,1.0,17,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,29135,PAPA GOLF CHARLIE,SAXOPHONE,5,15,1464,0,1,0,0,0.75,1,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,29135,PAPA GOLF CHARLIE,SAXOPHONE,5,15,130,0,1,0,,1.0,13,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,29135,PAPA GOLF CHARLIE,SAXOPHONE,5,15,413,0,1,0,0,0.5,1,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,29135,PAPA GOLF CHARLIE,SAXOPHONE,5,15,159,0,1,1,,0.75,19,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,30114,LIMA VICTOR UNIFORM,BLIZZARD,5,13,508,0,1,1,0,0.75,10,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,30114,LIMA VICTOR UNIFORM,BLIZZARD,5,13,208,0,1,1,,1.0,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,30135,ECHO MIKE UNIFORM,PELICAN,5,13,961,0,1,1,1,0.25,19,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,30135,ECHO MIKE UNIFORM,PELICAN,5,13,169,0,1,0,,0.0,16,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,30135,ECHO MIKE UNIFORM,PELICAN,5,13,2397,0,1,1,1,0.0,18,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,30135,ECHO MIKE UNIFORM,PELICAN,5,13,123,0,1,1,,0.0,20,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,31114,CHARLIE QUEBEC KILO,ICEBERG,5,14,524,0,1,0,0,0.5,0,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,31114,CHARLIE QUEBEC KILO,ICEBERG,5,14,136,0,1,1,,1.0,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,31135,XRAY KILO PAPA,XYLOPHONE,5,13,1014,0,1,0,1,0.5,11,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,31135,XRAY KILO PAPA,XYLOPHONE,5,13,146,0,1,1,,0.25,19,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,31135,XRAY KILO PAPA,XYLOPHONE,5,13,2447,0,1,1,1,0.75,11,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,31135,XRAY KILO PAPA,XYLOPHONE,5,13,320,0,1,1,,0.75,19,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,32114,TANGO ZULU DELTA,ZEPPELIN,5,15,765,0,1,1,1,0.75,20,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,32114,TANGO ZULU DELTA,ZEPPELIN,5,15,139,0,1,1,,1.0,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,32135,ROMEO BRAVO SIERRA,TULIP,5,12,634,0,1,1,0,0.75,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,32135,ROMEO BRAVO SIERRA,TULIP,5,12,131,0,1,1,,0.25,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,32135,ROMEO BRAVO SIERRA,TULIP,5,12,860,0,1,1,1,0.0,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,32135,ROMEO BRAVO SIERRA,TULIP,5,12,133,0,1,1,,0.5,19,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,33114,INDIA OSCAR JULIET,VOLCANO,5,13,342,0,1,0,0,0.75,0,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,33114,INDIA OSCAR JULIET,VOLCANO,5,13,142,0,1,1,,1.0,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,33135,TANGO YANKEE NOVEMBER,QUIVER,5,12,863,0,1,0,1,0.5,19,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,33135,TANGO YANKEE NOVEMBER,QUIVER,5,12,146,0,1,1,,0.75,12,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,33135,TANGO YANKEE NOVEMBER,QUIVER,5,12,448,0,1,0,0,0.5,6,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,33135,TANGO YANKEE NOVEMBER,QUIVER,5,12,127,0,1,1,,0.5,6,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,34114,JULIET XRAY NOVEMBER,ALMOND,5,12,680,0,1,1,0,1.0,20,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,34114,JULIET XRAY NOVEMBER,ALMOND,5,12,138,0,1,1,,1.0,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,34135,NOVEMBER JULIET SIERRA,ROOSTER,5,14,950,0,1,0,0,0.75,9,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,34135,NOVEMBER JULIET SIERRA,ROOSTER,5,14,824,0,1,0,,0.0,19,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,34135,NOVEMBER JULIET SIERRA,ROOSTER,5,14,966,0,1,1,0,0.5,13,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,34135,NOVEMBER JULIET SIERRA,ROOSTER,5,14,397,0,1,0,,0.0,12,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,35114,TANGO NOVEMBER WHISKEY,SCARECROW,5,14,1017,0,1,0,0,1.0,0,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,35114,TANGO NOVEMBER WHISKEY,SCARECROW,5,14,188,0,1,1,,1.0,19,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,35135,OSCAR ALPHA XRAY,WATERMELON,5,11,607,0,1,1,0,0.5,16,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,35135,OSCAR ALPHA XRAY,WATERMELON,5,11,201,0,1,0,,0.0,18,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,35135,OSCAR ALPHA XRAY,WATERMELON,5,11,1210,0,1,0,1,0.5,4,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,35135,OSCAR ALPHA XRAY,WATERMELON,5,11,131,0,1,1,,0.25,16,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,36114,ECHO SIERRA HOTEL,DUMPLING,5,14,488,0,1,0,0,0.5,0,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,36114,ECHO SIERRA HOTEL,DUMPLING,5,14,134,0,1,1,,1.0,19,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,36135,FOXTROT PAPA MIKE,DANDELION,5,15,488,0,1,0,0,0.5,0,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,36135,FOXTROT PAPA MIKE,DANDELION,5,15,140,0,1,1,,0.25,14,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,36135,FOXTROT PAPA MIKE,DANDELION,5,15,374,0,1,0,0,0.5,0,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,36135,FOXTROT PAPA MIKE,DANDELION,5,15,130,0,1,0,,0.5,14,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,37114,DELTA TANGO FOXTROT,KETTLE,5,15,430,0,1,1,0,1.0,17,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,37114,DELTA TANGO FOXTROT,KETTLE,5,15,134,0,1,1,,1.0,18,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,37135,VICTOR INDIA DELTA,ALMOND,5,15,1231,0,1,1,1,0.5,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,37135,VICTOR INDIA DELTA,ALMOND,5,15,132,0,1,1,,0.25,17,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,37135,VICTOR INDIA DELTA,ALMOND,5,15,967,0,1,0,0,0.5,2,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,37135,VICTOR INDIA DELTA,ALMOND,5,15,139,0,1,1,,1.0,14,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,38114,FOXTROT OSCAR GOLF,OBELISK,5,12,596,0,1,1,1,1.0,19,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,38114,FOXTROT OSCAR GOLF,OBELISK,5,12,127,0,1,1,,1.0,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,38135,UNIFORM DELTA GOLF,OBELISK,5,14,646,0,1,1,1,0.5,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,38135,UNIFORM DELTA GOLF,OBELISK,5,14,143,0,1,1,,0.25,12,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,38135,UNIFORM DELTA GOLF,OBELISK,5,14,1080,0,1,0,0,0.0,0,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,38135,UNIFORM DELTA GOLF,OBELISK,5,14,195,0,1,0,,0.0,18,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,39114,ZULU QUEBEC DELTA,RAVIOLI,5,12,421,0,1,0,0,1.0,2,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,39114,ZULU QUEBEC DELTA,RAVIOLI,5,12,127,0,1,1,,1.0,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,39135,OSCAR XRAY SIERRA,ESPRESSO,5,14,695,0,1,1,0,0.75,19,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,39135,OSCAR XRAY SIERRA,ESPRESSO,5,14,132,0,1,0,,0.75,8,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,39135,OSCAR XRAY SIERRA,ESPRESSO,5,14,661,0,1,1,1,0.5,16,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,39135,OSCAR XRAY SIERRA,ESPRESSO,5,14,142,0,1,1,,1.0,19,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,40114,CHARLIE MIKE QUEBEC,MARBLE,5,13,604,0,1,0,0,1.0,3,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,40114,CHARLIE MIKE QUEBEC,MARBLE,5,13,133,0,1,1,,1.0,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,40135,QUEBEC YANKEE JULIET,GONDOLA,5,13,656,0,1,0,1,0.25,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,40135,QUEBEC YANKEE JULIET,GONDOLA,5,13,205,0,1,0,,0.0,5,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,40135,QUEBEC YANKEE JULIET,GONDOLA,5,13,2474,0,1,0,0,0.0,0,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,40135,QUEBEC YANKEE JULIET,GONDOLA,5,13,133,0,1,1,,0.0,16,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,41114,VICTOR TANGO ALPHA,NECTARINE,5,13,387,0,1,0,0,0.5,0,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,41114,VICTOR TANGO ALPHA,NECTARINE,5,13,133,0,1,1,,1.0,19,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,41135,ECHO PAPA BRAVO,ZEPPELIN,5,14,773,0,1,1,0,0.25,9,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,41135,ECHO PAPA BRAVO,ZEPPELIN,5,14,132,0,1,1,,0.5,18,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,41135,ECHO PAPA BRAVO,ZEPPELIN,5,14,1477,0,1,1,1,0.0,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,41135,ECHO PAPA BRAVO,ZEPPELIN,5,14,138,0,1,1,,0.25,17,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,42114,FOXTROT DELTA TANGO,LULLABY,5,15,711,0,1,0,0,1.0,0,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,42114,FOXTROT DELTA TANGO,LULLABY,5,15,129,0,1,1,,1.0,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,42135,BRAVO JULIET ALPHA,NARWHAL,5,15,371,0,1,0,0,0.75,16,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,42135,BRAVO JULIET ALPHA,NARWHAL,5,15,143,0,1,1,,0.75,18,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,42135,BRAVO JULIET ALPHA,NARWHAL,5,15,645,0,1,0,0,1.0,3,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,42135,BRAVO JULIET ALPHA,NARWHAL,5,15,145,0,1,1,,0.75,18,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,43114,ZULU GOLF ECHO,METRONOME,5,14,531,0,1,0,0,0.75,0,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,43114,ZULU GOLF ECHO,METRONOME,5,14,134,0,1,1,,1.0,19,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,43135,JULIET ECHO XRAY,FLAMINGO,5,15,734,0,1,1,0,0.5,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,43135,JULIET ECHO XRAY,FLAMINGO,5,15,129,0,1,1,,0.5,18,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,43135,JULIET ECHO XRAY,FLAMINGO,5,15,882,0,1,1,0,0.5,18,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,43135,JULIET ECHO XRAY,FLAMINGO,5,15,132,0,1,1,,0.75,16,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,44114,GOLF UNIFORM NOVEMBER,GONDOLA,5,11,545,0,1,0,0,1.0,0,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,44114,GOLF UNIFORM NOVEMBER,GONDOLA,5,11,134,0,1,1,,1.0,19,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,44135,TANGO QUEBEC HOTEL,IGLOO,5,11,1002,0,1,0,0,0.25,12,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,44135,TANGO QUEBEC HOTEL,IGLOO,5,11,267,0,1,1,,0.5,16,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,44135,TANGO QUEBEC HOTEL,IGLOO,5,11,777,0,1,0,1,0.0,16,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,44135,TANGO QUEBEC HOTEL,IGLOO,5,11,251,0,1,0,,0.5,19,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,45114,FOXTROT GOLF ECHO,THIMBLE,5,14,398,0,1,1,0,1.0,11,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,45114,FOXTROT GOLF ECHO,THIMBLE,5,14,678,0,1,0,,0.0,19,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,45135,QUEBEC CHARLIE JULIET,VINEYARD,5,12,1432,0,1,0,1,0.0,17,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,45135,QUEBEC CHARLIE JULIET,VINEYARD,5,12,139,0,1,1,,0.75,19,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,45135,QUEBEC CHARLIE JULIET,VINEYARD,5,12,1330,0,1,1,0,0.25,14,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,45135,QUEBEC CHARLIE JULIET,VINEYARD,5,12,141,0,1,1,,0.0,18,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,46114,PAPA HOTEL NOVEMBER,HARMONICA,5,14,426,0,1,1,0,0.75,18,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,46114,PAPA HOTEL NOVEMBER,HARMONICA,5,14,137,0,1,1,,1.0,17,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,46135,BRAVO GOLF DELTA,ZEPPELIN,5,15,891,0,1,1,1,0.25,15,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,46135,BRAVO GOLF DELTA,ZEPPELIN,5,15,130,0,1,1,,1.0,15,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,46135,BRAVO GOLF DELTA,ZEPPELIN,5,15,980,0,1,0,0,0.75,0,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,46135,BRAVO GOLF DELTA,ZEPPELIN,5,15,100,0,1,0,,1.0,0,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,47114,TANGO GOLF NOVEMBER,VINEYARD,5,14,454,0,1,1,0,1.0,20,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,47114,TANGO GOLF NOVEMBER,VINEYARD,5,14,350,0,1,1,,1.0,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,47135,MIKE KILO PAPA,DAFFODIL,5,15,476,0,1,1,0,0.25,4,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,47135,MIKE KILO PAPA,DAFFODIL,5,15,421,0,1,0,,0.0,7,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,47135,MIKE KILO PAPA,DAFFODIL,5,15,1145,0,1,0,0,0.5,1,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,47135,MIKE KILO PAPA,DAFFODIL,5,15,132,0,1,1,,0.25,16,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,48114,CHARLIE NOVEMBER KILO,VULTURE,5,15,799,0,1,1,0,1.0,15,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,48114,CHARLIE NOVEMBER KILO,VULTURE,5,15,145,0,1,1,,1.0,17,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,48135,JULIET UNIFORM GOLF,ORIGAMI,5,14,1268,0,1,0,0,0.75,1,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,48135,JULIET UNIFORM GOLF,ORIGAMI,5,14,133,0,1,1,,0.5,19,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,48135,JULIET UNIFORM GOLF,ORIGAMI,5,14,655,0,1,0,0,0.5,0,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,48135,JULIET UNIFORM GOLF,ORIGAMI,5,14,146,0,1,1,,0.5,18,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,49114,WHISKEY TANGO ALPHA,FALCON,5,13,358,0,1,0,0,0.5,0,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,49114,WHISKEY TANGO ALPHA,FALCON,5,13,138,0,1,1,,1.0,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,49135,KILO XRAY HOTEL,NUTMEG,5,15,1016,0,1,0,0,0.5,6,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,49135,KILO XRAY HOTEL,NUTMEG,5,15,125,0,1,0,,0.5,13,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,49135,KILO XRAY HOTEL,NUTMEG,5,15,485,0,1,0,0,0.75,4,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,49135,KILO XRAY HOTEL,NUTMEG,5,15,132,0,1,1,,0.75,14,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,50114,VICTOR UNIFORM FOXTROT,PLATYPUS,5,15,503,0,1,0,0,1.0,0,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,50114,VICTOR UNIFORM FOXTROT,PLATYPUS,5,15,134,0,1,1,,1.0,12,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,50135,CHARLIE QUEBEC ALPHA,PYRAMID,5,15,759,0,1,1,1,0.5,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,50135,CHARLIE QUEBEC ALPHA,PYRAMID,5,15,94,0,1,0,,0.75,0,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,50135,CHARLIE QUEBEC ALPHA,PYRAMID,5,15,1210,0,1,1,1,0.5,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,50135,CHARLIE QUEBEC ALPHA,PYRAMID,5,15,98,0,1,0,,0.25,1,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,51114,GOLF YANKEE BRAVO,GAZEBO,5,12,669,0,1,1,1,1.0,20,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,51114,GOLF YANKEE BRAVO,GAZEBO,5,12,137,0,1,1,,1.0,19,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,51135,FOXTROT OSCAR MIKE,QUICKSAND,5,13,460,0,1,0,0,0.0,2,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,51135,FOXTROT OSCAR MIKE,QUICKSAND,5,13,137,0,1,1,,0.0,15,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,51135,FOXTROT OSCAR MIKE,QUICKSAND,5,13,521,0,1,0,0,0.25,16,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,51135,FOXTROT OSCAR MIKE,QUICKSAND,5,13,155,0,1,1,,0.25,16,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,52114,ALPHA QUEBEC LIMA,WALNUT,5,14,431,0,1,0,0,0.5,0,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,52114,ALPHA QUEBEC LIMA,WALNUT,5,14,150,0,1,1,,1.0,19,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,52135,TANGO ALPHA INDIA,GAZEBO,5,14,1088,0,1,1,0,0.75,9,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,52135,TANGO ALPHA INDIA,GAZEBO,5,14,132,0,1,1,,1.0,19,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,52135,TANGO ALPHA INDIA,GAZEBO,5,14,1080,0,1,1,1,0.0,19,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,52135,TANGO ALPHA INDIA,GAZEBO,5,14,130,0,1,1,,0.75,18,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,53114,FOXTROT OSCAR SIERRA,ROOSTER,5,14,282,0,1,1,1,0.5,20,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,53114,FOXTROT OSCAR SIERRA,ROOSTER,5,14,136,0,1,1,,1.0,17,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,53135,OSCAR BRAVO LIMA,RASPBERRY,5,14,1668,0,1,1,1,1.0,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,53135,OSCAR BRAVO LIMA,RASPBERRY,5,14,135,0,1,1,,0.75,16,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,53135,OSCAR BRAVO LIMA,RASPBERRY,5,14,812,0,1,1,0,0.5,19,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,53135,OSCAR BRAVO LIMA,RASPBERRY,5,14,136,0,1,1,,0.5,15,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,54114,NOVEMBER FOXTROT MIKE,ABACUS,5,15,492,0,1,1,1,1.0,20,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,54114,NOVEMBER FOXTROT MIKE,ABACUS,5,15,143,0,1,1,,1.0,20,20,0,,,
