model,n_tasks,naming,t1_load,regime,passphrase_last,base_temp,probe_k,seed,t2_phrase,t2_task_name,t2_rank,t2_abs_index,cot_len_chars,base_output_truncated,has_fork_point,realized_report_contains,realized_t2_in_cot,t1_correct,report_s,report_k,report_degenerate,access_s,access_k,access_degenerate
qwen2.5:3b,5,non-ordered,semantic_2,cot,True,1.0,20,26135,INDIA ZULU UNIFORM,QUIVER,5,11,1182,0,1,1,1,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,direct,True,1.0,20,26135,INDIA ZULU UNIFORM,QUIVER,5,11,185,0,1,1,,0.25,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,cot,True,1.0,20,26135,INDIA ZULU UNIFORM,QUIVER,5,11,1141,0,1,0,0,0.25,0,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,direct,True,1.0,20,26135,INDIA ZULU UNIFORM,QUIVER,5,11,180,0,1,1,,0.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,27114,VICTOR XRAY LIMA,LANTERN,5,14,357,0,1,1,1,0.75,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,27114,VICTOR XRAY LIMA,LANTERN,5,14,131,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,cot,True,1.0,20,27135,WHISKEY ECHO FOXTROT,CACTUS,5,14,1327,0,1,1,1,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,direct,True,1.0,20,27135,WHISKEY ECHO FOXTROT,CACTUS,5,14,182,0,1,1,,0.75,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,cot,True,1.0,20,27135,WHISKEY ECHO FOXTROT,CACTUS,5,14,1246,0,1,0,0,0.25,0,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,direct,True,1.0,20,27135,WHISKEY ECHO FOXTROT,CACTUS,5,14,120,0,1,1,,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,28114,DELTA MIKE JULIET,EMERALD,5,14,779,0,1,1,1,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,28114,DELTA MIKE JULIET,EMERALD,5,14,136,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,cot,True,1.0,20,28135,TANGO FOXTROT ROMEO,EGGPLANT,5,14,1114,0,1,0,0,0.5,0,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,direct,True,1.0,20,28135,TANGO FOXTROT ROMEO,EGGPLANT,5,14,212,0,1,1,,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,cot,True,1.0,20,28135,TANGO FOXTROT ROMEO,EGGPLANT,5,14,1040,0,1,0,0,0.25,3,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,direct,True,1.0,20,28135,TANGO FOXTROT ROMEO,EGGPLANT,5,14,228,0,1,1,,0.25,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,29114,BRAVO HOTEL JULIET,IGLOO,5,14,585,0,1,1,1,1.0,20,20,1,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,29114,BRAVO HOTEL JULIET,IGLOO,5,14,137,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,cot,True,1.0,20,29135,PAPA GOLF CHARLIE,SAXOPHONE,5,15,1418,0,1,0,0,0.75,11,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,direct,True,1.0,20,29135,PAPA GOLF CHARLIE,SAXOPHONE,5,15,143,0,1,1,,0.75,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,cot,True,1.0,20,29135,PAPA GOLF CHARLIE,SAXOPHONE,5,15,2248,0,1,1,0,0.75,13,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,direct,True,1.0,20,29135,PAPA GOLF CHARLIE,SAXOPHONE,5,15,227,0,1,1,,0.5,19,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,30114,LIMA VICTOR UNIFORM,BLIZZARD,5,13,520,0,1,1,1,0.75,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,30114,LIMA VICTOR UNIFORM,BLIZZARD,5,13,139,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,cot,True,1.0,20,30135,ECHO MIKE UNIFORM,PELICAN,5,13,875,0,1,1,1,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,direct,True,1.0,20,30135,ECHO MIKE UNIFORM,PELICAN,5,13,139,0,1,1,,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,cot,True,1.0,20,30135,ECHO MIKE UNIFORM,PELICAN,5,13,877,0,1,0,0,0.5,0,20,1,,,
qwen2.5:3b,5,non-ordered,semantic_4,direct,True,1.0,20,30135,ECHO MIKE UNIFORM,PELICAN,5,13,155,0,1,1,,0.75,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,31114,CHARLIE QUEBEC KILO,ICEBERG,5,14,463,0,1,1,1,1.0,20,20,1,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,31114,CHARLIE QUEBEC KILO,ICEBERG,5,14,146,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,cot,True,1.0,20,31135,XRAY KILO PAPA,XYLOPHONE,5,13,584,0,1,0,1,0.0,13,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,direct,True,1.0,20,31135,XRAY KILO PAPA,XYLOPHONE,5,13,133,0,1,1,,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,cot,True,1.0,20,31135,XRAY KILO PAPA,XYLOPHONE,5,13,1736,0,1,1,1,0.75,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,direct,True,1.0,20,31135,XRAY KILO PAPA,XYLOPHONE,5,13,180,0,1,1,,0.25,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,32114,TANGO ZULU DELTA,ZEPPELIN,5,15,337,0,1,0,0,1.0,16,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,32114,TANGO ZULU DELTA,ZEPPELIN,5,15,121,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,cot,True,1.0,20,32135,ROMEO BRAVO SIERRA,TULIP,5,12,1358,0,1,1,1,0.25,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,direct,True,1.0,20,32135,ROMEO BRAVO SIERRA,TULIP,5,12,249,0,1,1,,0.25,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,cot,True,1.0,20,32135,ROMEO BRAVO SIERRA,TULIP,5,12,2354,0,1,1,1,0.25,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,direct,True,1.0,20,32135,ROMEO BRAVO SIERRA,TULIP,5,12,195,0,1,1,,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,33114,INDIA OSCAR JULIET,VOLCANO,5,13,460,0,1,1,1,0.75,17,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,33114,INDIA OSCAR JULIET,VOLCANO,5,13,192,0,1,0,,0.75,19,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,cot,True,1.0,20,33135,TANGO YANKEE NOVEMBER,QUIVER,5,12,1048,0,1,1,1,0.25,18,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,direct,True,1.0,20,33135,TANGO YANKEE NOVEMBER,QUIVER,5,12,139,0,1,1,,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,cot,True,1.0,20,33135,TANGO YANKEE NOVEMBER,QUIVER,5,12,1432,0,1,0,1,0.25,0,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,direct,True,1.0,20,33135,TANGO YANKEE NOVEMBER,QUIVER,5,12,515,0,1,1,,0.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,34114,JULIET XRAY NOVEMBER,ALMOND,5,12,1016,0,1,1,1,0.75,18,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,34114,JULIET XRAY NOVEMBER,ALMOND,5,12,136,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,cot,True,1.0,20,34135,NOVEMBER JULIET SIERRA,ROOSTER,5,14,603,0,1,1,1,0.25,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,direct,True,1.0,20,34135,NOVEMBER JULIET SIERRA,ROOSTER,5,14,182,0,1,1,,0.75,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,cot,True,1.0,20,34135,NOVEMBER JULIET SIERRA,ROOSTER,5,14,1891,0,1,1,1,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,direct,True,1.0,20,34135,NOVEMBER JULIET SIERRA,ROOSTER,5,14,175,0,1,1,,0.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,35114,TANGO NOVEMBER WHISKEY,SCARECROW,5,14,419,0,1,1,1,0.75,20,20,1,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,35114,TANGO NOVEMBER WHISKEY,SCARECROW,5,14,224,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,cot,True,1.0,20,35135,OSCAR ALPHA XRAY,WATERMELON,5,11,913,0,1,1,1,0.25,20,20,1,,,
qwen2.5:3b,5,non-ordered,semantic_2,direct,True,1.0,20,35135,OSCAR ALPHA XRAY,WATERMELON,5,11,137,0,1,1,,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,cot,True,1.0,20,35135,OSCAR ALPHA XRAY,WATERMELON,5,11,1089,0,1,0,1,0.5,5,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,direct,True,1.0,20,35135,OSCAR ALPHA XRAY,WATERMELON,5,11,133,0,1,0,,0.75,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,36114,ECHO SIERRA HOTEL,DUMPLING,5,14,625,0,1,0,1,1.0,0,20,1,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,36114,ECHO SIERRA HOTEL,DUMPLING,5,14,145,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,cot,True,1.0,20,36135,FOXTROT PAPA MIKE,DANDELION,5,15,625,0,1,0,0,0.5,0,20,1,,,
qwen2.5:3b,5,non-ordered,semantic_2,direct,True,1.0,20,36135,FOXTROT PAPA MIKE,DANDELION,5,15,144,0,1,1,,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,cot,True,1.0,20,36135,FOXTROT PAPA MIKE,DANDELION,5,15,1180,0,1,1,1,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,direct,True,1.0,20,36135,FOXTROT PAPA MIKE,DANDELION,5,15,168,0,1,1,,0.5,14,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,37114,DELTA TANGO FOXTROT,KETTLE,5,15,449,0,1,0,0,1.0,8,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,37114,DELTA TANGO FOXTROT,KETTLE,5,15,200,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,cot,True,1.0,20,37135,VICTOR INDIA DELTA,ALMOND,5,15,554,0,1,0,0,0.5,0,20,1,,,
qwen2.5:3b,5,non-ordered,semantic_2,direct,True,1.0,20,37135,VICTOR INDIA DELTA,ALMOND,5,15,202,0,1,1,,0.75,16,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,cot,True,1.0,20,37135,VICTOR INDIA DELTA,ALMOND,5,15,1761,0,1,0,0,0.5,4,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,direct,True,1.0,20,37135,VICTOR INDIA DELTA,ALMOND,5,15,192,0,1,1,,1.0,19,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,38114,FOXTROT OSCAR GOLF,OBELISK,5,12,592,0,1,1,1,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,38114,FOXTROT OSCAR GOLF,OBELISK,5,12,217,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,cot,True,1.0,20,38135,UNIFORM DELTA GOLF,OBELISK,5,14,889,0,1,1,0,0.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,direct,True,1.0,20,38135,UNIFORM DELTA GOLF,OBELISK,5,14,126,0,1,1,,0.25,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,cot,True,1.0,20,38135,UNIFORM DELTA GOLF,OBELISK,5,14,1699,0,1,1,0,0.25,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,direct,True,1.0,20,38135,UNIFORM DELTA GOLF,OBELISK,5,14,156,0,1,1,,0.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,39114,ZULU QUEBEC DELTA,RAVIOLI,5,12,260,0,1,1,1,0.25,20,20,1,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,39114,ZULU QUEBEC DELTA,RAVIOLI,5,12,138,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,cot,True,1.0,20,39135,OSCAR XRAY SIERRA,ESPRESSO,5,14,1655,0,1,1,1,0.75,18,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,direct,True,1.0,20,39135,OSCAR XRAY SIERRA,ESPRESSO,5,14,191,0,1,1,,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,cot,True,1.0,20,39135,OSCAR XRAY SIERRA,ESPRESSO,5,14,1557,0,1,1,1,0.75,11,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,direct,True,1.0,20,39135,OSCAR XRAY SIERRA,ESPRESSO,5,14,149,0,1,1,,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,40114,CHARLIE MIKE QUEBEC,MARBLE,5,13,601,0,1,1,1,1.0,18,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,40114,CHARLIE MIKE QUEBEC,MARBLE,5,13,199,0,1,1,,0.75,19,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,cot,True,1.0,20,40135,QUEBEC YANKEE JULIET,GONDOLA,5,13,1454,0,1,0,0,0.5,0,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,direct,True,1.0,20,40135,QUEBEC YANKEE JULIET,GONDOLA,5,13,138,0,1,1,,0.25,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,cot,True,1.0,20,40135,QUEBEC YANKEE JULIET,GONDOLA,5,13,864,0,1,0,0,1.0,0,20,1,,,
qwen2.5:3b,5,non-ordered,semantic_4,direct,True,1.0,20,40135,QUEBEC YANKEE JULIET,GONDOLA,5,13,137,0,1,1,,0.75,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,41114,VICTOR TANGO ALPHA,NECTARINE,5,13,383,0,1,1,1,0.75,20,20,1,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,41114,VICTOR TANGO ALPHA,NECTARINE,5,13,194,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,cot,True,1.0,20,41135,ECHO PAPA BRAVO,ZEPPELIN,5,14,1457,0,1,1,1,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,direct,True,1.0,20,41135,ECHO PAPA BRAVO,ZEPPELIN,5,14,136,0,1,1,,0.75,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,cot,True,1.0,20,41135,ECHO PAPA BRAVO,ZEPPELIN,5,14,1257,0,1,1,1,0.75,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,direct,True,1.0,20,41135,ECHO PAPA BRAVO,ZEPPELIN,5,14,136,0,1,1,,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,42114,FOXTROT DELTA TANGO,LULLABY,5,15,496,0,1,1,1,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,42114,FOXTROT DELTA TANGO,LULLABY,5,15,219,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,cot,True,1.0,20,42135,BRAVO JULIET ALPHA,NARWHAL,5,15,1022,0,1,1,1,0.75,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,direct,True,1.0,20,42135,BRAVO JULIET ALPHA,NARWHAL,5,15,130,0,1,1,,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,cot,True,1.0,20,42135,BRAVO JULIET ALPHA,NARWHAL,5,15,887,0,1,0,0,0.25,0,20,1,,,
qwen2.5:3b,5,non-ordered,semantic_4,direct,True,1.0,20,42135,BRAVO JULIET ALPHA,NARWHAL,5,15,214,0,1,1,,0.75,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,43114,ZULU GOLF ECHO,METRONOME,5,14,918,0,1,0,1,0.75,0,20,1,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,43114,ZULU GOLF ECHO,METRONOME,5,14,192,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,cot,True,1.0,20,43135,JULIET ECHO XRAY,FLAMINGO,5,15,557,0,1,0,0,0.0,0,20,1,,,
qwen2.5:3b,5,non-ordered,semantic_2,direct,True,1.0,20,43135,JULIET ECHO XRAY,FLAMINGO,5,15,119,0,1,1,,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,cot,True,1.0,20,43135,JULIET ECHO XRAY,FLAMINGO,5,15,1177,0,1,0,0,0.5,0,20,1,,,
qwen2.5:3b,5,non-ordered,semantic_4,direct,True,1.0,20,43135,JULIET ECHO XRAY,FLAMINGO,5,15,208,0,1,1,,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,44114,GOLF UNIFORM NOVEMBER,GONDOLA,5,11,519,0,1,1,1,1.0,20,20,1,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,44114,GOLF UNIFORM NOVEMBER,GONDOLA,5,11,203,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,cot,True,1.0,20,44135,TANGO QUEBEC HOTEL,IGLOO,5,11,879,0,1,1,1,0.75,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,direct,True,1.0,20,44135,TANGO QUEBEC HOTEL,IGLOO,5,11,139,0,1,1,,0.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,cot,True,1.0,20,44135,TANGO QUEBEC HOTEL,IGLOO,5,11,1927,0,1,0,1,0.25,16,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,direct,True,1.0,20,44135,TANGO QUEBEC HOTEL,IGLOO,5,11,131,0,1,1,,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,45114,FOXTROT GOLF ECHO,THIMBLE,5,14,1011,0,1,1,1,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,45114,FOXTROT GOLF ECHO,THIMBLE,5,14,195,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,cot,True,1.0,20,45135,QUEBEC CHARLIE JULIET,VINEYARD,5,12,1065,0,1,1,1,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,direct,True,1.0,20,45135,QUEBEC CHARLIE JULIET,VINEYARD,5,12,131,0,1,1,,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,cot,True,1.0,20,45135,QUEBEC CHARLIE JULIET,VINEYARD,5,12,1392,0,1,0,1,0.0,9,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,direct,True,1.0,20,45135,QUEBEC CHARLIE JULIET,VINEYARD,5,12,218,0,1,1,,0.25,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,46114,PAPA HOTEL NOVEMBER,HARMONICA,5,14,782,0,1,1,1,1.0,20,20,1,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,46114,PAPA HOTEL NOVEMBER,HARMONICA,5,14,713,0,1,1,,0.75,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,cot,True,1.0,20,46135,BRAVO GOLF DELTA,ZEPPELIN,5,15,798,0,1,0,0,0.0,0,20,1,,,
qwen2.5:3b,5,non-ordered,semantic_2,direct,True,1.0,20,46135,BRAVO GOLF DELTA,ZEPPELIN,5,15,118,0,1,1,,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,cot,True,1.0,20,46135,BRAVO GOLF DELTA,ZEPPELIN,5,15,712,0,1,1,1,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,direct,True,1.0,20,46135,BRAVO GOLF DELTA,ZEPPELIN,5,15,236,0,1,1,,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,47114,TANGO GOLF NOVEMBER,VINEYARD,5,14,540,0,1,1,1,1.0,20,20,1,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,47114,TANGO GOLF NOVEMBER,VINEYARD,5,14,228,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,cot,True,1.0,20,47135,MIKE KILO PAPA,DAFFODIL,5,15,1828,0,1,0,0,0.75,0,20,1,,,
qwen2.5:3b,5,non-ordered,semantic_2,direct,True,1.0,20,47135,MIKE KILO PAPA,DAFFODIL,5,15,98,0,1,1,,0.5,18,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,cot,True,1.0,20,47135,MIKE KILO PAPA,DAFFODIL,5,15,1503,0,1,0,0,0.5,0,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,direct,True,1.0,20,47135,MIKE KILO PAPA,DAFFODIL,5,15,133,0,1,1,,0.5,18,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,48114,CHARLIE NOVEMBER KILO,VULTURE,5,15,439,0,1,1,1,0.75,20,20,1,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,48114,CHARLIE NOVEMBER KILO,VULTURE,5,15,141,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,cot,True,1.0,20,48135,JULIET UNIFORM GOLF,ORIGAMI,5,14,793,0,1,1,1,0.5,20,20,1,,,
qwen2.5:3b,5,non-ordered,semantic_2,direct,True,1.0,20,48135,JULIET UNIFORM GOLF,ORIGAMI,5,14,139,0,1,1,,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,cot,True,1.0,20,48135,JULIET UNIFORM GOLF,ORIGAMI,5,14,1169,0,1,0,0,0.5,0,20,1,,,
qwen2.5:3b,5,non-ordered,semantic_4,direct,True,1.0,20,48135,JULIET UNIFORM GOLF,ORIGAMI,5,14,176,0,1,1,,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,49114,WHISKEY TANGO ALPHA,FALCON,5,13,883,0,1,1,1,0.25,20,20,1,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,49114,WHISKEY TANGO ALPHA,FALCON,5,13,127,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,cot,True,1.0,20,49135,KILO XRAY HOTEL,NUTMEG,5,15,1214,0,1,1,1,0.75,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,direct,True,1.0,20,49135,KILO XRAY HOTEL,NUTMEG,5,15,129,0,1,1,,0.75,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,cot,True,1.0,20,49135,KILO XRAY HOTEL,NUTMEG,5,15,1378,0,1,1,1,0.0,19,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,direct,True,1.0,20,49135,KILO XRAY HOTEL,NUTMEG,5,15,189,0,1,1,,0.5,9,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,50114,VICTOR UNIFORM FOXTROT,PLATYPUS,5,15,441,0,1,1,1,0.75,20,20,1,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,50114,VICTOR UNIFORM FOXTROT,PLATYPUS,5,15,145,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,cot,True,1.0,20,50135,CHARLIE QUEBEC ALPHA,PYRAMID,5,15,1082,0,1,0,1,0.25,20,20,1,,,
qwen2.5:3b,5,non-ordered,semantic_2,direct,True,1.0,20,50135,CHARLIE QUEBEC ALPHA,PYRAMID,5,15,117,0,1,1,,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,cot,True,1.0,20,50135,CHARLIE QUEBEC ALPHA,PYRAMID,5,15,2317,0,1,0,1,0.25,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,direct,True,1.0,20,50135,CHARLIE QUEBEC ALPHA,PYRAMID,5,15,182,0,1,1,,0.75,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,51114,GOLF YANKEE BRAVO,GAZEBO,5,12,268,0,1,1,1,0.25,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,51114,GOLF YANKEE BRAVO,GAZEBO,5,12,139,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,cot,True,1.0,20,51135,FOXTROT OSCAR MIKE,QUICKSAND,5,13,1084,0,1,1,1,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,direct,True,1.0,20,51135,FOXTROT OSCAR MIKE,QUICKSAND,5,13,126,0,1,1,,0.25,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,cot,True,1.0,20,51135,FOXTROT OSCAR MIKE,QUICKSAND,5,13,1123,0,1,1,1,0.5,20,20,1,,,
qwen2.5:3b,5,non-ordered,semantic_4,direct,True,1.0,20,51135,FOXTROT OSCAR MIKE,QUICKSAND,5,13,177,0,1,1,,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,52114,ALPHA QUEBEC LIMA,WALNUT,5,14,685,0,1,1,1,1.0,18,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,52114,ALPHA QUEBEC LIMA,WALNUT,5,14,171,0,1,1,,1.0,18,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,cot,True,1.0,20,52135,TANGO ALPHA INDIA,GAZEBO,5,14,943,0,1,0,0,0.75,0,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_2,direct,True,1.0,20,52135,TANGO ALPHA INDIA,GAZEBO,5,14,122,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,cot,True,1.0,20,52135,TANGO ALPHA INDIA,GAZEBO,5,14,997,0,1,0,1,0.25,11,20,0,,,
qwen2.5:3b,5,non-ordered,semantic_4,direct,True,1.0,20,52135,TANGO ALPHA INDIA,GAZEBO,5,14,179,0,1,1,,0.25,20,20,0,,,
